Order_ID,Order_Time,Area,Restaurant,Estimated_Delivery_Time_min,Actual_Delivery_Time_min,Delay_Minutes,Weather,Time_of_Day
ORD03993,2025-01-28 17:20:00,Suburb-West,Restaurant_16,42,52,10,Rain,Afternoon
ORD03994,2025-01-28 17:30:00,Midtown,Restaurant_5,29,35,6,Rain,Afternoon
ORD03995,2025-01-28 17:40:00,Industrial Zone,Restaurant_28,31,40,9,Storm,Afternoon
ORD03996,2025-01-28 17:50:00,Suburb-East,Restaurant_39,35,37,2,Fog,Afternoon
ORD03997,2025-01-28 18:00:00,Uptown,Restaurant_45,35,32,-3,Clear,Afternoon
ORD03998,2025-01-28 18:10:00,Uptown,Restaurant_20,39,51,12,Rain,Afternoon
ORD03999,2025-01-28 18:20:00,Midtown,Restaurant_24,34,47,13,Rain,Afternoon
ORD04000,2025-01-28 18:30:00,University Area,Restaurant_27,39,50,11,Rain,Afternoon
ORD04001,2025-01-28 18:40:00,Downtown,Restaurant_30,37,50,13,Clear,Afternoon
ORD04002,2025-01-28 18:50:00,Downtown,Restaurant_45,38,34,-4,Rain,Afternoon
ORD04003,2025-01-28 19:00:00,University Area,Restaurant_27,41,41,0,Rain,Evening
ORD04004,2025-01-28 19:10:00,Industrial Zone,Restaurant_26,37,53,16,Rain,Evening
ORD04005,2025-01-28 19:20:00,Industrial Zone,Restaurant_7,34,42,8,Rain,Evening
ORD04006,2025-01-28 19:30:00,Industrial Zone,Restaurant_42,49,54,5,Fog,Evening
ORD04007,2025-01-28 19:40:00,Downtown,Restaurant_47,25,27,2,Rain,Evening
ORD04008,2025-01-28 19:50:00,Uptown,Restaurant_38,25,42,17,Rain,Evening
ORD04009,2025-01-28 20:00:00,Downtown,Restaurant_5,39,34,-5,Rain,Evening
ORD04010,2025-01-28 20:10:00,Suburb-West,Restaurant_23,40,47,7,Clear,Evening
ORD04011,2025-01-28 20:20:00,Suburb-East,Restaurant_28,36,40,4,Clear,Evening
ORD04012,2025-01-28 20:30:00,Industrial Zone,Restaurant_34,48,43,-5,Clear,Evening
ORD04013,2025-01-28 20:40:00,Uptown,Restaurant_15,30,51,21,Rain,Evening
ORD04014,2025-01-28 20:50:00,Midtown,Restaurant_32,30,25,-5,Rain,Evening
ORD04015,2025-01-28 21:00:00,Midtown,Restaurant_26,36,42,6,Cloudy,Evening
ORD04016,2025-01-28 21:10:00,Suburb-East,Restaurant_48,49,59,10,Clear,Evening
ORD04017,2025-01-28 21:20:00,Uptown,Restaurant_31,39,35,-4,Clear,Evening
ORD04018,2025-01-28 21:30:00,Downtown,Restaurant_19,28,35,7,Clear,Evening
ORD04019,2025-01-28 21:40:00,Downtown,Restaurant_9,48,50,2,Clear,Evening
ORD04020,2025-01-28 21:50:00,Suburb-West,Restaurant_29,28,42,14,Fog,Evening
ORD04021,2025-01-28 22:00:00,Suburb-West,Restaurant_39,26,66,40,Clear,Evening
ORD04022,2025-01-28 22:10:00,Downtown,Restaurant_4,48,56,8,Rain,Evening
ORD04023,2025-01-28 22:20:00,Midtown,Restaurant_3,36,47,11,Rain,Evening
ORD04024,2025-01-28 22:30:00,Industrial Zone,Restaurant_29,31,27,-4,Clear,Evening
ORD04025,2025-01-28 22:40:00,Midtown,Restaurant_11,44,51,7,Cloudy,Evening
ORD04026,2025-01-28 22:50:00,Suburb-West,Restaurant_33,33,34,1,Clear,Evening
ORD04027,2025-01-28 23:00:00,Suburb-East,Restaurant_38,33,45,12,Clear,Evening
ORD04028,2025-01-28 23:10:00,Downtown,Restaurant_11,32,27,-5,Cloudy,Evening
ORD04029,2025-01-28 23:20:00,Suburb-West,Restaurant_27,38,33,-5,Cloudy,Evening
ORD04030,2025-01-28 23:30:00,Suburb-West,Restaurant_33,25,41,16,Clear,Evening
ORD04031,2025-01-28 23:40:00,Industrial Zone,Restaurant_21,47,54,7,Clear,Evening
ORD04032,2025-01-28 23:50:00,Downtown,Restaurant_39,45,63,18,Clear,Evening
ORD04033,2025-01-29 00:00:00,Industrial Zone,Restaurant_31,47,55,8,Clear,Night
ORD04034,2025-01-29 00:10:00,Downtown,Restaurant_38,36,46,10,Cloudy,Night
ORD04035,2025-01-29 00:20:00,Industrial Zone,Restaurant_46,49,50,1,Rain,Night
ORD04036,2025-01-29 00:30:00,Midtown,Restaurant_2,26,29,3,Clear,Night
ORD04037,2025-01-29 00:40:00,Suburb-East,Restaurant_27,37,51,14,Cloudy,Night
ORD04038,2025-01-29 00:50:00,Suburb-East,Restaurant_36,28,31,3,Clear,Night
ORD04039,2025-01-29 01:00:00,Downtown,Restaurant_11,44,60,16,Clear,Night
ORD04040,2025-01-29 01:10:00,Uptown,Restaurant_47,42,45,3,Cloudy,Night
ORD04041,2025-01-29 01:20:00,University Area,Restaurant_18,43,38,-5,Storm,Night
ORD04042,2025-01-29 01:30:00,Suburb-West,Restaurant_1,40,35,-5,Storm,Night
ORD04043,2025-01-29 01:40:00,Suburb-West,Restaurant_35,38,41,3,Rain,Night
ORD04044,2025-01-29 01:50:00,Downtown,Restaurant_35,32,46,14,Fog,Night
ORD04045,2025-01-29 02:00:00,Industrial Zone,Restaurant_31,36,35,-1,Clear,Night
ORD04046,2025-01-29 02:10:00,Uptown,Restaurant_28,33,45,12,Rain,Night
ORD04047,2025-01-29 02:20:00,Midtown,Restaurant_39,30,36,6,Cloudy,Night
ORD04048,2025-01-29 02:30:00,Industrial Zone,Restaurant_1,42,53,11,Clear,Night
ORD04049,2025-01-29 02:40:00,Industrial Zone,Restaurant_25,26,28,2,Fog,Night
ORD04050,2025-01-29 02:50:00,Downtown,Restaurant_43,47,53,6,Clear,Night
ORD04051,2025-01-29 03:00:00,Downtown,Restaurant_38,32,46,14,Clear,Night
ORD04052,2025-01-29 03:10:00,Suburb-West,Restaurant_20,48,52,4,Fog,Night
ORD04053,2025-01-29 03:20:00,Downtown,Restaurant_3,38,38,0,Clear,Night
ORD04054,2025-01-29 03:30:00,Downtown,Restaurant_2,30,25,-5,Rain,Night
ORD04055,2025-01-29 03:40:00,Downtown,Restaurant_18,34,44,10,Clear,Night
ORD04056,2025-01-29 03:50:00,Suburb-West,Restaurant_44,32,30,-2,Cloudy,Night
ORD04057,2025-01-29 04:00:00,Midtown,Restaurant_10,41,41,0,Clear,Night
ORD04058,2025-01-29 04:10:00,Midtown,Restaurant_5,49,44,-5,Clear,Night
ORD04059,2025-01-29 04:20:00,University Area,Restaurant_9,36,38,2,Clear,Night
ORD04060,2025-01-29 04:30:00,University Area,Restaurant_2,41,66,25,Cloudy,Night
ORD04061,2025-01-29 04:40:00,Downtown,Restaurant_34,37,45,8,Fog,Night
ORD04062,2025-01-29 04:50:00,University Area,Restaurant_38,43,42,-1,Fog,Night
ORD04063,2025-01-29 05:00:00,Suburb-West,Restaurant_31,36,36,0,Clear,Night
ORD04064,2025-01-29 05:10:00,Midtown,Restaurant_10,40,35,-5,Clear,Night
ORD04065,2025-01-29 05:20:00,Industrial Zone,Restaurant_50,49,44,-5,Clear,Night
ORD04066,2025-01-29 05:30:00,Midtown,Restaurant_12,29,24,-5,Rain,Night
ORD04067,2025-01-29 05:40:00,Midtown,Restaurant_36,49,56,7,Clear,Night
ORD04068,2025-01-29 05:50:00,Suburb-West,Restaurant_21,40,49,9,Cloudy,Night
ORD04069,2025-01-29 06:00:00,University Area,Restaurant_49,49,54,5,Fog,Night
ORD04070,2025-01-29 06:10:00,Industrial Zone,Restaurant_47,30,38,8,Clear,Night
ORD04071,2025-01-29 06:20:00,Suburb-West,Restaurant_6,35,33,-2,Clear,Night
ORD04072,2025-01-29 06:30:00,Downtown,Restaurant_48,41,36,-5,Fog,Night
ORD04073,2025-01-29 06:40:00,Suburb-East,Restaurant_49,47,42,-5,Clear,Night
ORD04074,2025-01-29 06:50:00,Midtown,Restaurant_3,38,33,-5,Clear,Night
ORD04075,2025-01-29 07:00:00,Suburb-East,Restaurant_10,30,38,8,Clear,Morning
ORD04076,2025-01-29 07:10:00,Suburb-West,Restaurant_5,49,74,25,Rain,Morning
ORD04077,2025-01-29 07:20:00,Suburb-West,Restaurant_46,47,42,-5,Fog,Morning
ORD04078,2025-01-29 07:30:00,Suburb-West,Restaurant_26,35,36,1,Clear,Morning
ORD04079,2025-01-29 07:40:00,Suburb-East,Restaurant_21,36,43,7,Clear,Morning
ORD04080,2025-01-29 07:50:00,Suburb-West,Restaurant_45,37,39,2,Clear,Morning
ORD04081,2025-01-29 08:00:00,Downtown,Restaurant_26,28,36,8,Fog,Morning
ORD04082,2025-01-29 08:10:00,Suburb-West,Restaurant_38,31,31,0,Clear,Morning
ORD04083,2025-01-29 08:20:00,Uptown,Restaurant_44,26,25,-1,Clear,Morning
ORD04084,2025-01-29 08:30:00,University Area,Restaurant_26,30,33,3,Cloudy,Morning
ORD04085,2025-01-29 08:40:00,Suburb-East,Restaurant_8,30,38,8,Cloudy,Morning
ORD04086,2025-01-29 08:50:00,Uptown,Restaurant_5,42,59,17,Cloudy,Morning
ORD04087,2025-01-29 09:00:00,Suburb-West,Restaurant_15,44,52,8,Storm,Morning
ORD04088,2025-01-29 09:10:00,Downtown,Restaurant_16,32,34,2,Clear,Morning
ORD04089,2025-01-29 09:20:00,Midtown,Restaurant_1,32,45,13,Clear,Morning
ORD04090,2025-01-29 09:30:00,Industrial Zone,Restaurant_16,32,47,15,Clear,Morning
ORD04091,2025-01-29 09:40:00,University Area,Restaurant_37,32,33,1,Clear,Morning
ORD04092,2025-01-29 09:50:00,Industrial Zone,Restaurant_3,25,28,3,Cloudy,Morning
ORD04093,2025-01-29 10:00:00,Suburb-West,Restaurant_47,26,26,0,Fog,Morning
ORD04094,2025-01-29 10:10:00,University Area,Restaurant_31,36,49,13,Fog,Morning
ORD04095,2025-01-29 10:20:00,University Area,Restaurant_13,39,44,5,Clear,Morning
ORD04096,2025-01-29 10:30:00,Downtown,Restaurant_16,28,23,-5,Cloudy,Morning
ORD04097,2025-01-29 10:40:00,University Area,Restaurant_43,49,58,9,Storm,Morning
ORD04098,2025-01-29 10:50:00,Suburb-East,Restaurant_21,27,46,19,Clear,Morning
ORD04099,2025-01-29 11:00:00,Uptown,Restaurant_2,38,58,20,Cloudy,Morning
ORD04100,2025-01-29 11:10:00,Uptown,Restaurant_27,46,46,0,Clear,Morning
ORD04101,2025-01-29 11:20:00,Uptown,Restaurant_38,47,46,-1,Clear,Morning
ORD04102,2025-01-29 11:30:00,Suburb-East,Restaurant_26,32,55,23,Rain,Morning
ORD04103,2025-01-29 11:40:00,Industrial Zone,Restaurant_38,37,57,20,Rain,Morning
ORD04104,2025-01-29 11:50:00,Downtown,Restaurant_46,47,56,9,Clear,Morning
ORD04105,2025-01-29 12:00:00,University Area,Restaurant_25,43,38,-5,Clear,Morning
ORD04106,2025-01-29 12:10:00,Suburb-East,Restaurant_11,46,45,-1,Cloudy,Morning
ORD04107,2025-01-29 12:20:00,Uptown,Restaurant_8,29,24,-5,Rain,Morning
ORD04108,2025-01-29 12:30:00,Suburb-West,Restaurant_8,37,60,23,Fog,Morning
ORD04109,2025-01-29 12:40:00,Midtown,Restaurant_33,44,39,-5,Clear,Morning
ORD04110,2025-01-29 12:50:00,University Area,Restaurant_7,25,48,23,Clear,Morning
ORD04111,2025-01-29 13:00:00,Suburb-East,Restaurant_38,40,43,3,Clear,Afternoon
ORD04112,2025-01-29 13:10:00,Suburb-East,Restaurant_21,47,42,-5,Clear,Afternoon
ORD04113,2025-01-29 13:20:00,Downtown,Restaurant_8,48,62,14,Clear,Afternoon
ORD04114,2025-01-29 13:30:00,Downtown,Restaurant_21,26,37,11,Clear,Afternoon
ORD04115,2025-01-29 13:40:00,Suburb-East,Restaurant_20,31,26,-5,Rain,Afternoon
ORD04116,2025-01-29 13:50:00,Uptown,Restaurant_8,30,34,4,Clear,Afternoon
ORD04117,2025-01-29 14:00:00,Midtown,Restaurant_46,29,47,18,Storm,Afternoon
ORD04118,2025-01-29 14:10:00,University Area,Restaurant_31,28,28,0,Clear,Afternoon
ORD04119,2025-01-29 14:20:00,Downtown,Restaurant_50,26,47,21,Clear,Afternoon
ORD04120,2025-01-29 14:30:00,University Area,Restaurant_29,34,32,-2,Clear,Afternoon
ORD04121,2025-01-29 14:40:00,Uptown,Restaurant_48,46,41,-5,Clear,Afternoon
ORD04122,2025-01-29 14:50:00,University Area,Restaurant_9,29,34,5,Clear,Afternoon
ORD04123,2025-01-29 15:00:00,Suburb-West,Restaurant_15,42,37,-5,Cloudy,Afternoon
ORD04124,2025-01-29 15:10:00,Downtown,Restaurant_30,34,40,6,Fog,Afternoon
ORD04125,2025-01-29 15:20:00,Uptown,Restaurant_26,47,52,5,Clear,Afternoon
ORD04126,2025-01-29 15:30:00,Uptown,Restaurant_10,46,44,-2,Clear,Afternoon
ORD04127,2025-01-29 15:40:00,Midtown,Restaurant_29,39,62,23,Rain,Afternoon
ORD04128,2025-01-29 15:50:00,Midtown,Restaurant_16,33,37,4,Fog,Afternoon
ORD04129,2025-01-29 16:00:00,Suburb-West,Restaurant_36,35,48,13,Clear,Afternoon
ORD04130,2025-01-29 16:10:00,Uptown,Restaurant_20,45,59,14,Rain,Afternoon
ORD04131,2025-01-29 16:20:00,Industrial Zone,Restaurant_45,49,71,22,Storm,Afternoon
ORD04132,2025-01-29 16:30:00,Uptown,Restaurant_37,49,44,-5,Fog,Afternoon
ORD04133,2025-01-29 16:40:00,Midtown,Restaurant_22,41,36,-5,Storm,Afternoon
ORD04134,2025-01-29 16:50:00,Industrial Zone,Restaurant_7,45,67,22,Cloudy,Afternoon
ORD04135,2025-01-29 17:00:00,Downtown,Restaurant_23,33,43,10,Cloudy,Afternoon
ORD04136,2025-01-29 17:10:00,Downtown,Restaurant_41,47,53,6,Clear,Afternoon
ORD04137,2025-01-29 17:20:00,University Area,Restaurant_40,40,43,3,Rain,Afternoon
ORD04138,2025-01-29 17:30:00,Suburb-East,Restaurant_29,30,31,1,Fog,Afternoon
ORD04139,2025-01-29 17:40:00,Midtown,Restaurant_16,46,59,13,Rain,Afternoon
ORD04140,2025-01-29 17:50:00,Suburb-East,Restaurant_38,35,30,-5,Cloudy,Afternoon
ORD04141,2025-01-29 18:00:00,Industrial Zone,Restaurant_28,47,56,9,Clear,Afternoon
ORD04142,2025-01-29 18:10:00,Midtown,Restaurant_48,41,56,15,Clear,Afternoon
ORD04143,2025-01-29 18:20:00,Suburb-West,Restaurant_38,28,40,12,Clear,Afternoon
ORD04144,2025-01-29 18:30:00,Uptown,Restaurant_31,39,43,4,Clear,Afternoon
ORD04145,2025-01-29 18:40:00,Suburb-West,Restaurant_14,25,29,4,Clear,Afternoon
ORD04146,2025-01-29 18:50:00,Industrial Zone,Restaurant_33,46,63,17,Fog,Afternoon
ORD04147,2025-01-29 19:00:00,Midtown,Restaurant_9,44,54,10,Clear,Evening
ORD04148,2025-01-29 19:10:00,Industrial Zone,Restaurant_27,25,47,22,Fog,Evening
ORD04149,2025-01-29 19:20:00,Uptown,Restaurant_24,33,28,-5,Rain,Evening
ORD04150,2025-01-29 19:30:00,Downtown,Restaurant_13,36,50,14,Clear,Evening
ORD04151,2025-01-29 19:40:00,Downtown,Restaurant_26,28,25,-3,Clear,Evening
ORD04152,2025-01-29 19:50:00,Industrial Zone,Restaurant_29,46,50,4,Rain,Evening
ORD04153,2025-01-29 20:00:00,Suburb-East,Restaurant_49,37,55,18,Fog,Evening
ORD04154,2025-01-29 20:10:00,Midtown,Restaurant_43,31,26,-5,Cloudy,Evening
ORD04155,2025-01-29 20:20:00,Midtown,Restaurant_28,32,58,26,Cloudy,Evening
ORD04156,2025-01-29 20:30:00,Downtown,Restaurant_28,37,53,16,Cloudy,Evening
ORD04157,2025-01-29 20:40:00,University Area,Restaurant_8,35,45,10,Rain,Evening
ORD04158,2025-01-29 20:50:00,Suburb-West,Restaurant_23,33,29,-4,Cloudy,Evening
ORD04159,2025-01-29 21:00:00,University Area,Restaurant_29,49,52,3,Storm,Evening
ORD04160,2025-01-29 21:10:00,Uptown,Restaurant_5,48,49,1,Cloudy,Evening
ORD04161,2025-01-29 21:20:00,Suburb-West,Restaurant_42,40,35,-5,Clear,Evening
ORD04162,2025-01-29 21:30:00,Suburb-West,Restaurant_7,34,49,15,Cloudy,Evening
ORD04163,2025-01-29 21:40:00,Industrial Zone,Restaurant_42,35,35,0,Clear,Evening
ORD04164,2025-01-29 21:50:00,Downtown,Restaurant_36,36,39,3,Fog,Evening
ORD04165,2025-01-29 22:00:00,University Area,Restaurant_41,38,41,3,Clear,Evening
ORD04166,2025-01-29 22:10:00,University Area,Restaurant_27,43,45,2,Clear,Evening
ORD04167,2025-01-29 22:20:00,Downtown,Restaurant_46,36,46,10,Clear,Evening
ORD04168,2025-01-29 22:30:00,University Area,Restaurant_2,42,41,-1,Clear,Evening
ORD04169,2025-01-29 22:40:00,Downtown,Restaurant_25,45,60,15,Clear,Evening
ORD04170,2025-01-29 22:50:00,Industrial Zone,Restaurant_9,41,41,0,Storm,Evening
ORD04171,2025-01-29 23:00:00,Suburb-East,Restaurant_27,27,31,4,Clear,Evening
ORD04172,2025-01-29 23:10:00,Suburb-West,Restaurant_1,25,20,-5,Clear,Evening
ORD04173,2025-01-29 23:20:00,Industrial Zone,Restaurant_23,43,58,15,Clear,Evening
ORD04174,2025-01-29 23:30:00,Midtown,Restaurant_10,28,46,18,Rain,Evening
ORD04175,2025-01-29 23:40:00,Uptown,Restaurant_42,47,59,12,Clear,Evening
ORD04176,2025-01-29 23:50:00,Suburb-East,Restaurant_25,40,46,6,Clear,Evening
ORD04177,2025-01-30 00:00:00,Midtown,Restaurant_3,36,40,4,Clear,Night
ORD04178,2025-01-30 00:10:00,Suburb-West,Restaurant_6,45,40,-5,Rain,Night
ORD04179,2025-01-30 00:20:00,University Area,Restaurant_6,45,40,-5,Clear,Night
ORD04180,2025-01-30 00:30:00,Downtown,Restaurant_2,37,49,12,Clear,Night
ORD04181,2025-01-30 00:40:00,Suburb-West,Restaurant_18,41,44,3,Clear,Night
ORD04182,2025-01-30 00:50:00,Industrial Zone,Restaurant_23,32,27,-5,Cloudy,Night
ORD04183,2025-01-30 01:00:00,Uptown,Restaurant_2,37,32,-5,Clear,Night
ORD04184,2025-01-30 01:10:00,Industrial Zone,Restaurant_12,44,55,11,Rain,Night
ORD04185,2025-01-30 01:20:00,Suburb-East,Restaurant_22,29,42,13,Clear,Night
ORD04186,2025-01-30 01:30:00,Suburb-East,Restaurant_37,42,37,-5,Clear,Night
ORD04187,2025-01-30 01:40:00,Uptown,Restaurant_20,39,45,6,Clear,Night
ORD04188,2025-01-30 01:50:00,Midtown,Restaurant_39,36,44,8,Clear,Night
ORD04189,2025-01-30 02:00:00,Midtown,Restaurant_24,41,41,0,Clear,Night
ORD04190,2025-01-30 02:10:00,Suburb-East,Restaurant_48,49,66,17,Clear,Night
ORD04191,2025-01-30 02:20:00,Suburb-East,Restaurant_20,39,40,1,Clear,Night
ORD04192,2025-01-30 02:30:00,University Area,Restaurant_1,26,21,-5,Rain,Night
ORD04193,2025-01-30 02:40:00,Downtown,Restaurant_1,30,33,3,Cloudy,Night
ORD04194,2025-01-30 02:50:00,University Area,Restaurant_17,41,59,18,Clear,Night
ORD04195,2025-01-30 03:00:00,University Area,Restaurant_1,40,41,1,Rain,Night
ORD04196,2025-01-30 03:10:00,Midtown,Restaurant_45,41,36,-5,Cloudy,Night
ORD04197,2025-01-30 03:20:00,Uptown,Restaurant_30,49,60,11,Storm,Night
ORD04198,2025-01-30 03:30:00,Midtown,Restaurant_41,44,51,7,Clear,Night
ORD04199,2025-01-30 03:40:00,Downtown,Restaurant_47,33,37,4,Fog,Night
ORD04200,2025-01-30 03:50:00,Industrial Zone,Restaurant_3,29,38,9,Clear,Night
ORD04201,2025-01-30 04:00:00,Suburb-East,Restaurant_46,47,46,-1,Rain,Night
ORD04202,2025-01-30 04:10:00,Suburb-East,Restaurant_11,25,24,-1,Clear,Night
ORD04203,2025-01-30 04:20:00,Downtown,Restaurant_24,30,42,12,Clear,Night
ORD04204,2025-01-30 04:30:00,University Area,Restaurant_22,48,44,-4,Clear,Night
ORD04205,2025-01-30 04:40:00,Uptown,Restaurant_44,38,59,21,Clear,Night
ORD04206,2025-01-30 04:50:00,Suburb-East,Restaurant_45,41,58,17,Rain,Night
ORD04207,2025-01-30 05:00:00,Suburb-West,Restaurant_26,49,44,-5,Clear,Night
ORD04208,2025-01-30 05:10:00,University Area,Restaurant_13,43,62,19,Rain,Night
ORD04209,2025-01-30 05:20:00,Suburb-East,Restaurant_1,25,31,6,Clear,Night
ORD04210,2025-01-30 05:30:00,Suburb-West,Restaurant_24,25,43,18,Clear,Night
ORD04211,2025-01-30 05:40:00,Downtown,Restaurant_10,37,43,6,Rain,Night
ORD04212,2025-01-30 05:50:00,Downtown,Restaurant_35,38,41,3,Cloudy,Night
ORD04213,2025-01-30 06:00:00,University Area,Restaurant_24,30,32,2,Clear,Night
ORD04214,2025-01-30 06:10:00,Suburb-East,Restaurant_28,30,25,-5,Clear,Night
ORD04215,2025-01-30 06:20:00,Midtown,Restaurant_36,25,39,14,Cloudy,Night
ORD04216,2025-01-30 06:30:00,Suburb-West,Restaurant_16,38,36,-2,Clear,Night
ORD04217,2025-01-30 06:40:00,Uptown,Restaurant_40,27,41,14,Cloudy,Night
ORD04218,2025-01-30 06:50:00,Suburb-East,Restaurant_16,47,68,21,Rain,Night
ORD04219,2025-01-30 07:00:00,Uptown,Restaurant_17,34,34,0,Clear,Morning
ORD04220,2025-01-30 07:10:00,Suburb-East,Restaurant_15,43,42,-1,Clear,Morning
ORD04221,2025-01-30 07:20:00,Midtown,Restaurant_16,43,58,15,Clear,Morning
ORD04222,2025-01-30 07:30:00,Midtown,Restaurant_15,43,43,0,Clear,Morning
ORD04223,2025-01-30 07:40:00,University Area,Restaurant_34,47,65,18,Cloudy,Morning
ORD04224,2025-01-30 07:50:00,University Area,Restaurant_11,28,27,-1,Fog,Morning
ORD04225,2025-01-30 08:00:00,Midtown,Restaurant_1,44,63,19,Rain,Morning
ORD04226,2025-01-30 08:10:00,Industrial Zone,Restaurant_15,43,44,1,Fog,Morning
ORD04227,2025-01-30 08:20:00,Midtown,Restaurant_26,34,42,8,Clear,Morning
ORD04228,2025-01-30 08:30:00,Downtown,Restaurant_4,49,63,14,Rain,Morning
ORD04229,2025-01-30 08:40:00,Downtown,Restaurant_43,26,36,10,Clear,Morning
ORD04230,2025-01-30 08:50:00,Industrial Zone,Restaurant_5,28,43,15,Fog,Morning
ORD04231,2025-01-30 09:00:00,Suburb-West,Restaurant_35,48,43,-5,Clear,Morning
ORD04232,2025-01-30 09:10:00,Uptown,Restaurant_13,30,30,0,Rain,Morning
ORD04233,2025-01-30 09:20:00,Suburb-East,Restaurant_10,31,36,5,Cloudy,Morning
ORD04234,2025-01-30 09:30:00,Suburb-East,Restaurant_11,40,38,-2,Clear,Morning
ORD04235,2025-01-30 09:40:00,Industrial Zone,Restaurant_18,31,45,14,Clear,Morning
ORD04236,2025-01-30 09:50:00,Downtown,Restaurant_34,42,42,0,Rain,Morning
ORD04237,2025-01-30 10:00:00,University Area,Restaurant_39,44,42,-2,Clear,Morning
ORD04238,2025-01-30 10:10:00,Suburb-East,Restaurant_41,46,60,14,Rain,Morning
ORD04239,2025-01-30 10:20:00,Downtown,Restaurant_42,43,38,-5,Cloudy,Morning
ORD04240,2025-01-30 10:30:00,Suburb-West,Restaurant_50,33,29,-4,Clear,Morning
ORD04241,2025-01-30 10:40:00,Uptown,Restaurant_23,44,54,10,Clear,Morning
ORD04242,2025-01-30 10:50:00,Suburb-West,Restaurant_7,34,52,18,Rain,Morning
ORD04243,2025-01-30 11:00:00,Industrial Zone,Restaurant_39,37,43,6,Clear,Morning
ORD04244,2025-01-30 11:10:00,Midtown,Restaurant_3,42,37,-5,Clear,Morning
ORD04245,2025-01-30 11:20:00,Midtown,Restaurant_12,40,51,11,Cloudy,Morning
ORD04246,2025-01-30 11:30:00,Midtown,Restaurant_7,46,46,0,Rain,Morning
ORD04247,2025-01-30 11:40:00,Suburb-West,Restaurant_49,41,57,16,Clear,Morning
ORD04248,2025-01-30 11:50:00,Suburb-East,Restaurant_26,46,47,1,Clear,Morning
ORD04249,2025-01-30 12:00:00,Uptown,Restaurant_33,37,53,16,Rain,Morning
ORD04250,2025-01-30 12:10:00,Midtown,Restaurant_37,36,36,0,Fog,Morning
ORD04251,2025-01-30 12:20:00,Industrial Zone,Restaurant_48,34,33,-1,Storm,Morning
ORD04252,2025-01-30 12:30:00,Industrial Zone,Restaurant_15,25,20,-5,Clear,Morning
ORD04253,2025-01-30 12:40:00,Midtown,Restaurant_2,32,31,-1,Cloudy,Morning
ORD04254,2025-01-30 12:50:00,Midtown,Restaurant_41,45,51,6,Rain,Morning
ORD04255,2025-01-30 13:00:00,Uptown,Restaurant_7,46,52,6,Rain,Afternoon
ORD04256,2025-01-30 13:10:00,Midtown,Restaurant_32,42,53,11,Rain,Afternoon
ORD04257,2025-01-30 13:20:00,Uptown,Restaurant_4,26,43,17,Clear,Afternoon
ORD04258,2025-01-30 13:30:00,Industrial Zone,Restaurant_20,40,45,5,Cloudy,Afternoon
ORD04259,2025-01-30 13:40:00,Midtown,Restaurant_50,36,41,5,Clear,Afternoon
ORD04260,2025-01-30 13:50:00,Suburb-West,Restaurant_36,33,49,16,Clear,Afternoon
ORD04261,2025-01-30 14:00:00,University Area,Restaurant_32,27,34,7,Storm,Afternoon
ORD04262,2025-01-30 14:10:00,Suburb-West,Restaurant_28,46,42,-4,Rain,Afternoon
ORD04263,2025-01-30 14:20:00,Industrial Zone,Restaurant_13,45,45,0,Storm,Afternoon
ORD04264,2025-01-30 14:30:00,Uptown,Restaurant_1,28,23,-5,Rain,Afternoon
ORD04265,2025-01-30 14:40:00,Suburb-West,Restaurant_35,26,22,-4,Clear,Afternoon
ORD04266,2025-01-30 14:50:00,Uptown,Restaurant_48,32,27,-5,Cloudy,Afternoon
ORD04267,2025-01-30 15:00:00,Suburb-West,Restaurant_30,34,42,8,Clear,Afternoon
ORD04268,2025-01-30 15:10:00,Suburb-West,Restaurant_36,40,57,17,Cloudy,Afternoon
ORD04269,2025-01-30 15:20:00,Uptown,Restaurant_25,47,43,-4,Clear,Afternoon
ORD04270,2025-01-30 15:30:00,Suburb-East,Restaurant_16,35,31,-4,Storm,Afternoon
ORD04271,2025-01-30 15:40:00,Suburb-West,Restaurant_19,42,56,14,Clear,Afternoon
ORD04272,2025-01-30 15:50:00,Midtown,Restaurant_1,46,46,0,Rain,Afternoon
ORD04273,2025-01-30 16:00:00,University Area,Restaurant_5,38,45,7,Cloudy,Afternoon
ORD04274,2025-01-30 16:10:00,Industrial Zone,Restaurant_22,32,44,12,Clear,Afternoon
ORD04275,2025-01-30 16:20:00,Suburb-East,Restaurant_24,47,45,-2,Fog,Afternoon
ORD04276,2025-01-30 16:30:00,Uptown,Restaurant_43,39,38,-1,Storm,Afternoon
ORD04277,2025-01-30 16:40:00,Suburb-East,Restaurant_45,41,41,0,Fog,Afternoon
ORD04278,2025-01-30 16:50:00,Downtown,Restaurant_37,45,40,-5,Cloudy,Afternoon
ORD04279,2025-01-30 17:00:00,Downtown,Restaurant_36,42,51,9,Clear,Afternoon
ORD04280,2025-01-30 17:10:00,Suburb-West,Restaurant_36,30,41,11,Clear,Afternoon
ORD04281,2025-01-30 17:20:00,Suburb-West,Restaurant_4,47,52,5,Clear,Afternoon
ORD04282,2025-01-30 17:30:00,Midtown,Restaurant_36,38,56,18,Clear,Afternoon
ORD04283,2025-01-30 17:40:00,University Area,Restaurant_18,47,49,2,Clear,Afternoon
ORD04284,2025-01-30 17:50:00,Industrial Zone,Restaurant_50,27,38,11,Rain,Afternoon
