Product Name,Category,Price,Quantity Sold,Date of Sale,Revenue
Cheese,Dairy,11.65,17,2024-10-24,198.05
Cream,Dairy,40.21,14,2024-09-27,562.94
Cheese,Dairy,22.76,5,2024-07-01,113.8
Onion,Vegetables,10.57,16,2025-05-23,169.12
Cookies,Snacks,45.17,12,2024-10-13,542.04
Popcorn,Snacks,23.61,8,2025-06-16,188.88
Popcorn,Snacks,49.07,17,2025-05-20,834.19
Orange,Fruits,9.21,4,2024-10-08,36.84
Cheese,Dairy,20.86,9,2025-05-28,187.74
Mango,Fruits,14.46,20,2025-06-07,289.2
Apple,Fruits,8.48,1,2024-07-24,8.48
Carrot,Vegetables,1.59,8,2024-09-16,12.72
Butter,Dairy,10.16,3,2025-03-05,30.48
Yogurt,Dairy,27.62,14,2024-12-13,386.68
Juice,Beverages,2.75,9,2025-03-07,24.75
Tea,Beverages,2.23,4,2024-12-23,8.92
Coffee,Beverages,49.32,17,2025-05-12,838.44
Carrot,Vegetables,48.0,2,2024-07-26,96.0
Banana,Fruits,24.14,15,2024-10-19,362.1
Chips,Snacks,33.38,8,2025-02-21,267.04
Soda,Beverages,49.29,7,2024-12-17,345.03
Onion,Vegetables,39.0,20,2024-09-27,780.0
Carrot,Vegetables,40.94,4,2025-05-20,163.76
Tomato,Vegetables,34.63,1,2024-11-13,34.63
Spinach,Vegetables,26.01,18,2025-05-18,468.18
Milk,Dairy,43.55,13,2025-05-25,566.15
Coffee,Beverages,12.58,2,2025-06-15,25.16
Soda,Beverages,34.99,16,2024-08-27,559.84
Cookies,Snacks,46.16,5,2024-07-02,230.8
Onion,Vegetables,16.09,16,2025-05-16,257.44
Granola Bar,Snacks,25.59,2,2025-04-23,51.18
Cream,Dairy,42.51,9,2024-10-10,382.59
Grapes,Fruits,6.27,12,2024-11-09,75.24
Butter,Dairy,41.35,3,2025-03-15,124.05
Potato,Vegetables,47.8,12,2024-06-23,573.6
Cheese,Dairy,15.39,20,2025-04-13,307.8
Butter,Dairy,7.72,15,2025-05-08,115.8
Soda,Beverages,27.42,18,2024-06-29,493.56
Cookies,Snacks,36.07,3,2025-04-26,108.21
Water,Beverages,42.63,17,2025-06-04,724.71
Coffee,Beverages,10.5,15,2025-01-13,157.5
Potato,Vegetables,39.34,16,2024-10-13,629.44
Potato,Vegetables,42.23,1,2024-08-27,42.23
Granola Bar,Snacks,45.85,14,2025-04-25,641.9
Carrot,Vegetables,7.38,8,2024-07-19,59.04
Mango,Fruits,33.13,6,2024-11-28,198.78
Water,Beverages,39.63,8,2024-07-22,317.04
Chips,Snacks,34.41,19,2024-12-08,653.79
Soda,Beverages,17.48,15,2024-11-04,262.2
Soda,Beverages,5.92,18,2025-01-20,106.56
Spinach,Vegetables,17.81,6,2024-08-20,106.86
Spinach,Vegetables,47.88,10,2025-04-26,478.8
Chips,Snacks,27.95,1,2024-11-03,27.95
Grapes,Fruits,6.15,20,2024-10-27,123.0
Nuts,Snacks,35.4,1,2024-10-06,35.4
Nuts,Snacks,35.62,18,2024-09-02,641.16
Potato,Vegetables,8.5,19,2024-12-08,161.5
Cookies,Snacks,45.47,5,2024-10-31,227.35
Juice,Beverages,3.28,16,2025-04-23,52.48
Apple,Fruits,34.5,7,2025-06-16,241.5
Orange,Fruits,31.86,3,2025-02-12,95.58
Chips,Snacks,41.75,13,2025-03-16,542.75
Carrot,Vegetables,39.32,16,2025-05-23,629.12
Granola Bar,Snacks,42.32,9,2024-07-28,380.88
Cheese,Dairy,26.32,20,2025-02-19,526.4
Nuts,Snacks,27.45,10,2025-03-11,274.5
Tomato,Vegetables,21.75,8,2024-08-13,174.0
Spinach,Vegetables,38.18,19,2024-08-07,725.42
Chips,Snacks,33.07,14,2024-11-10,462.98
Spinach,Vegetables,16.9,2,2025-05-29,33.8
Yogurt,Dairy,39.91,14,2025-05-14,558.74
Apple,Fruits,28.51,16,2025-02-27,456.16
Chips,Snacks,16.54,8,2024-10-08,132.32
Granola Bar,Snacks,16.93,20,2024-06-26,338.6
Carrot,Vegetables,11.12,7,2025-01-13,77.84
Orange,Fruits,28.09,1,2024-12-16,28.09
Water,Beverages,20.22,4,2024-09-07,80.88
Yogurt,Dairy,27.08,1,2025-04-10,27.08
Chips,Snacks,48.56,15,2025-06-14,728.4
Tomato,Vegetables,37.47,2,2025-03-23,74.94
Spinach,Vegetables,22.75,19,2024-12-21,432.25
Orange,Fruits,4.3,3,2025-04-15,12.9
Spinach,Vegetables,16.99,9,2025-03-15,152.91
Tea,Beverages,48.46,12,2024-06-26,581.52
Juice,Beverages,14.49,17,2025-05-05,246.33
Granola Bar,Snacks,40.53,18,2025-06-13,729.54
Orange,Fruits,49.91,17,2024-06-30,848.47
Coffee,Beverages,32.88,1,2024-10-08,32.88
Nuts,Snacks,46.13,10,2025-01-14,461.3
Popcorn,Snacks,11.13,15,2025-05-27,166.95
Juice,Beverages,11.74,18,2024-12-31,211.32
Cheese,Dairy,12.72,15,2025-05-11,190.8
Cheese,Dairy,10.29,15,2025-04-02,154.35
Water,Beverages,4.25,8,2024-06-27,34.0
Water,Beverages,27.41,3,2024-11-18,82.23
Cookies,Snacks,21.7,4,2024-07-13,86.8
Spinach,Vegetables,40.37,14,2025-03-06,565.18
Apple,Fruits,30.57,16,2024-10-02,489.12
Tea,Beverages,14.74,7,2025-01-16,103.18
Juice,Beverages,20.7,20,2025-05-08,414.0
Yogurt,Dairy,35.27,6,2024-09-06,211.62
Spinach,Vegetables,44.27,13,2024-08-16,575.51
Cookies,Snacks,47.48,16,2025-04-16,759.68
Chips,Snacks,2.96,15,2025-04-18,44.4
Orange,Fruits,37.29,19,2025-01-08,708.51
Potato,Vegetables,30.78,16,2024-06-25,492.48
Spinach,Vegetables,41.12,11,2024-07-15,452.32
Grapes,Fruits,39.15,10,2024-12-05,391.5
Grapes,Fruits,12.01,12,2025-05-08,144.12
Water,Beverages,4.92,7,2024-08-22,34.44
Popcorn,Snacks,30.64,13,2025-05-06,398.32
Onion,Vegetables,48.07,13,2025-05-29,624.91
Nuts,Snacks,3.29,20,2025-01-22,65.8
Grapes,Fruits,6.96,2,2025-03-12,13.92
Carrot,Vegetables,38.97,18,2025-05-07,701.46
Soda,Beverages,43.54,3,2025-02-19,130.62
Soda,Beverages,35.33,16,2024-12-14,565.28
Cream,Dairy,36.71,3,2024-08-18,110.13
Milk,Dairy,22.31,19,2025-01-30,423.89
Granola Bar,Snacks,11.67,13,2025-03-26,151.71
Tomato,Vegetables,27.3,18,2025-03-09,491.4
Butter,Dairy,9.89,7,2024-07-10,69.23
Juice,Beverages,11.2,4,2024-08-16,44.8
Orange,Fruits,4.4,5,2025-06-11,22.0
Tomato,Vegetables,20.7,15,2024-06-26,310.5
Popcorn,Snacks,40.59,14,2025-05-07,568.26
Milk,Dairy,31.3,7,2024-08-13,219.1
Cookies,Snacks,40.44,2,2025-03-19,80.88
Water,Beverages,28.23,16,2025-05-04,451.68
Milk,Dairy,26.27,10,2025-02-03,262.7
Soda,Beverages,38.81,12,2024-07-29,465.72
Spinach,Vegetables,11.17,14,2024-08-02,156.38
Nuts,Snacks,16.56,7,2025-06-14,115.92
Grapes,Fruits,49.79,20,2024-09-04,995.8
Nuts,Snacks,17.9,13,2025-06-16,232.7
Carrot,Vegetables,5.47,7,2025-01-07,38.29
Tea,Beverages,9.05,8,2024-07-16,72.4
Cheese,Dairy,49.84,8,2024-10-06,398.72
Tea,Beverages,35.12,9,2024-09-25,316.08
Spinach,Vegetables,8.35,13,2024-07-24,108.55
Banana,Fruits,29.63,8,2025-01-05,237.04
Butter,Dairy,40.06,15,2025-04-01,600.9
Banana,Fruits,12.42,18,2024-09-24,223.56
Apple,Fruits,5.5,4,2025-01-17,22.0
Coffee,Beverages,41.12,20,2025-05-16,822.4
Nuts,Snacks,23.65,7,2024-12-01,165.55
Granola Bar,Snacks,4.05,18,2025-02-26,72.9
Water,Beverages,4.48,16,2025-01-20,71.68
Chips,Snacks,20.92,17,2024-09-05,355.64
Yogurt,Dairy,31.73,5,2025-04-04,158.65
Banana,Fruits,47.44,6,2024-10-22,284.64
Cream,Dairy,13.46,18,2025-06-05,242.28
Spinach,Vegetables,36.5,20,2024-11-24,730.0
Granola Bar,Snacks,48.97,5,2025-02-12,244.85
Granola Bar,Snacks,33.85,5,2025-01-28,169.25
Tomato,Vegetables,17.4,19,2024-11-29,330.6
Cheese,Dairy,39.43,11,2025-03-30,433.73
Yogurt,Dairy,13.0,9,2024-11-03,117.0
Juice,Beverages,23.41,16,2024-08-06,374.56
Juice,Beverages,6.2,6,2025-01-07,37.2
Water,Beverages,25.78,5,2025-04-01,128.9
Grapes,Fruits,27.05,13,2025-06-04,351.65
Juice,Beverages,13.12,20,2024-07-09,262.4
Mango,Fruits,5.11,13,2025-04-15,66.43
Milk,Dairy,44.69,5,2024-08-05,223.45
Onion,Vegetables,5.78,20,2024-10-25,115.6
Carrot,Vegetables,24.4,18,2025-02-05,439.2
Spinach,Vegetables,4.7,16,2025-01-14,75.2
Grapes,Fruits,33.27,8,2024-09-19,266.16
Water,Beverages,20.26,11,2025-02-24,222.86
Mango,Fruits,7.2,20,2024-06-29,144.0
Yogurt,Dairy,25.9,20,2024-08-11,518.0
Spinach,Vegetables,13.75,3,2025-05-28,41.25
Tomato,Vegetables,34.24,5,2025-04-26,171.2
Potato,Vegetables,33.8,8,2025-01-20,270.4
Tomato,Vegetables,17.24,4,2024-10-29,68.96
Mango,Fruits,36.51,3,2024-07-23,109.53
Yogurt,Dairy,39.54,13,2025-02-27,514.02
Cookies,Snacks,7.5,18,2024-09-01,135.0
Grapes,Fruits,27.31,17,2024-10-06,464.27
Granola Bar,Snacks,41.34,16,2025-01-20,661.44
Popcorn,Snacks,5.12,11,2024-11-29,56.32
Grapes,Fruits,43.2,1,2024-07-06,43.2
Cookies,Snacks,32.69,16,2025-04-12,523.04
Banana,Fruits,27.18,7,2025-02-15,190.26
Onion,Vegetables,36.3,5,2025-04-08,181.5
Soda,Beverages,39.6,16,2025-02-10,633.6
Juice,Beverages,21.55,3,2024-11-07,64.65
Grapes,Fruits,22.22,4,2024-07-28,88.88
Soda,Beverages,13.53,13,2025-04-25,175.89
Butter,Dairy,36.13,16,2024-08-15,578.08
Banana,Fruits,38.52,14,2024-08-29,539.28
Juice,Beverages,8.55,9,2025-02-19,76.95
Coffee,Beverages,33.79,4,2025-04-08,135.16
Chips,Snacks,27.54,9,2024-08-30,247.86
Onion,Vegetables,33.78,10,2024-09-14,337.8
Tea,Beverages,8.31,20,2024-08-18,166.2
Coffee,Beverages,37.57,6,2025-03-10,225.42
Cream,Dairy,36.8,13,2024-08-16,478.4
Apple,Fruits,49.86,13,2025-04-08,648.18
Yogurt,Dairy,11.32,11,2025-05-16,124.52
Tea,Beverages,25.04,3,2024-10-03,75.12
Spinach,Vegetables,33.31,19,2024-12-19,632.89
Onion,Vegetables,46.66,2,2024-10-07,93.32
Tea,Beverages,6.56,17,2024-11-30,111.52
Apple,Fruits,34.73,17,2025-05-18,590.41
Spinach,Vegetables,34.21,8,2025-03-10,273.68
Cream,Dairy,17.17,20,2025-01-29,343.4
Nuts,Snacks,32.35,12,2024-09-13,388.2
Popcorn,Snacks,28.65,16,2025-06-16,458.4
Apple,Fruits,29.23,11,2025-05-20,321.53
Soda,Beverages,38.5,6,2024-12-21,231.0
Granola Bar,Snacks,28.94,10,2025-03-29,289.4
Grapes,Fruits,11.63,15,2024-12-18,174.45
Butter,Dairy,7.33,8,2025-02-11,58.64
Soda,Beverages,40.66,12,2024-10-22,487.92
Potato,Vegetables,30.92,9,2024-10-18,278.28
Mango,Fruits,48.06,8,2025-05-20,384.48
Nuts,Snacks,1.98,15,2024-10-22,29.7
Soda,Beverages,25.69,20,2025-01-28,513.8
Tea,Beverages,46.61,20,2025-02-12,932.2
Water,Beverages,49.54,2,2024-11-23,99.08
Chips,Snacks,18.37,19,2025-05-03,349.03
Banana,Fruits,10.24,11,2024-09-08,112.64
Grapes,Fruits,11.05,13,2024-07-04,143.65
Onion,Vegetables,26.43,9,2024-10-31,237.87
Grapes,Fruits,30.18,17,2024-08-11,513.06
Cream,Dairy,37.26,12,2025-05-31,447.12
Grapes,Fruits,2.09,10,2024-08-19,20.9
Grapes,Fruits,38.34,7,2024-08-28,268.38
Water,Beverages,2.78,20,2025-01-14,55.6
Tomato,Vegetables,38.99,19,2025-06-22,740.81
Cream,Dairy,30.45,12,2025-04-03,365.4
Spinach,Vegetables,2.56,16,2024-08-25,40.96
Yogurt,Dairy,19.33,2,2024-09-26,38.66
Water,Beverages,28.48,11,2024-07-02,313.28
Mango,Fruits,19.37,12,2024-08-14,232.44
Grapes,Fruits,36.25,14,2025-05-05,507.5
Coffee,Beverages,18.38,16,2025-03-27,294.08
Carrot,Vegetables,35.43,14,2025-01-06,496.02
Chips,Snacks,19.28,15,2025-01-20,289.2
Orange,Fruits,44.41,11,2025-04-22,488.51
Granola Bar,Snacks,33.59,19,2024-12-27,638.21
Yogurt,Dairy,34.44,12,2025-05-30,413.28
Nuts,Snacks,26.53,14,2025-01-11,371.42
Granola Bar,Snacks,8.92,1,2025-02-25,8.92
Cream,Dairy,23.43,11,2025-02-27,257.73
Nuts,Snacks,34.7,5,2025-01-16,173.5
Yogurt,Dairy,16.7,9,2024-08-14,150.3
Soda,Beverages,25.91,10,2025-02-07,259.1
Tomato,Vegetables,29.07,8,2024-07-26,232.56
Milk,Dairy,21.44,4,2024-08-31,85.76
Butter,Dairy,43.91,5,2025-04-10,219.55
Popcorn,Snacks,42.93,13,2025-01-27,558.09
Cheese,Dairy,39.4,5,2024-10-08,197.0
Tea,Beverages,35.25,15,2024-08-19,528.75
Carrot,Vegetables,41.26,3,2025-06-22,123.78
Chips,Snacks,39.52,14,2024-10-29,553.28
Yogurt,Dairy,5.82,16,2025-04-16,93.12
Cookies,Snacks,8.85,13,2024-10-27,115.05
Soda,Beverages,28.41,9,2025-03-01,255.69
Soda,Beverages,14.6,14,2024-11-10,204.4
Cookies,Snacks,25.64,8,2024-09-29,205.12
Banana,Fruits,29.23,8,2025-04-13,233.84
Milk,Dairy,37.23,18,2025-01-15,670.14
Banana,Fruits,23.79,5,2024-12-24,118.95
Carrot,Vegetables,14.86,7,2024-09-05,104.02
Granola Bar,Snacks,23.0,18,2024-09-23,414.0
Butter,Dairy,18.92,13,2025-04-03,245.96
Carrot,Vegetables,44.38,15,2024-12-29,665.7
Potato,Vegetables,46.32,5,2024-11-21,231.6
Grapes,Fruits,49.45,13,2025-06-05,642.85
Cheese,Dairy,30.8,14,2025-06-16,431.2
Potato,Vegetables,15.02,11,2024-10-30,165.22
Tomato,Vegetables,28.47,17,2025-03-09,483.99
Butter,Dairy,27.63,10,2024-10-04,276.3
Juice,Beverages,8.84,14,2025-01-21,123.76
Apple,Fruits,44.01,18,2024-10-29,792.18
Carrot,Vegetables,10.16,3,2024-09-23,30.48
Juice,Beverages,32.83,20,2025-03-10,656.6
Juice,Beverages,41.22,15,2025-04-09,618.3
Butter,Dairy,20.4,10,2024-10-10,204.0
Potato,Vegetables,13.1,1,2024-11-12,13.1
Cookies,Snacks,17.87,3,2025-04-27,53.61
Cookies,Snacks,17.2,4,2024-08-14,68.8
Apple,Fruits,47.76,17,2024-09-30,811.92
Coffee,Beverages,44.31,9,2024-11-29,398.79
Water,Beverages,49.98,3,2025-02-20,149.94
Nuts,Snacks,9.29,16,2025-03-26,148.64
Potato,Vegetables,27.9,10,2025-03-31,279.0
Carrot,Vegetables,20.81,6,2025-03-29,124.86
Tea,Beverages,28.33,18,2025-04-21,509.94
Tomato,Vegetables,33.03,6,2025-03-08,198.18
Granola Bar,Snacks,25.53,15,2025-01-13,382.95
Butter,Dairy,7.09,3,2025-02-14,21.27
Yogurt,Dairy,8.78,4,2025-02-01,35.12
Potato,Vegetables,33.6,2,2025-02-20,67.2
Grapes,Fruits,44.72,3,2024-08-12,134.16
Cream,Dairy,43.94,3,2025-03-17,131.82
Mango,Fruits,16.47,17,2025-06-02,279.99
Tomato,Vegetables,14.76,13,2025-01-17,191.88
Granola Bar,Snacks,22.3,1,2025-02-14,22.3
Yogurt,Dairy,36.02,8,2025-02-01,288.16
Popcorn,Snacks,22.53,16,2025-03-29,360.48
Tomato,Vegetables,28.08,11,2024-11-23,308.88
Apple,Fruits,10.04,9,2024-11-04,90.36
Grapes,Fruits,23.12,7,2025-02-07,161.84
Popcorn,Snacks,48.19,11,2024-11-22,530.09
Juice,Beverages,7.74,6,2025-03-27,46.44
Banana,Fruits,2.0,4,2024-11-05,8.0
Granola Bar,Snacks,39.68,15,2024-12-08,595.2
Cheese,Dairy,47.98,12,2024-12-29,575.76
Granola Bar,Snacks,43.81,11,2025-02-15,481.91
Apple,Fruits,43.95,19,2025-03-18,835.05
Water,Beverages,34.61,20,2024-11-26,692.2
Banana,Fruits,38.13,3,2024-08-15,114.39
Soda,Beverages,31.26,16,2024-10-25,500.16
Juice,Beverages,40.04,7,2025-03-16,280.28
Apple,Fruits,26.29,20,2024-06-25,525.8
Grapes,Fruits,20.7,5,2024-12-19,103.5
Nuts,Snacks,21.95,11,2025-05-12,241.45
Nuts,Snacks,18.0,1,2025-05-15,18.0
Soda,Beverages,23.54,17,2025-02-20,400.18
Granola Bar,Snacks,37.16,13,2025-03-13,483.08
Spinach,Vegetables,8.15,10,2024-10-05,81.5
Cookies,Snacks,28.92,7,2024-11-06,202.44
Orange,Fruits,6.07,14,2025-04-05,84.98
Soda,Beverages,13.25,1,2025-02-02,13.25
Popcorn,Snacks,1.3,11,2025-06-03,14.3
Water,Beverages,28.77,6,2024-11-03,172.62
Mango,Fruits,38.33,2,2025-06-01,76.66
Milk,Dairy,8.21,17,2025-04-09,139.57
Cookies,Snacks,4.23,5,2025-06-06,21.15
Carrot,Vegetables,31.9,7,2025-03-19,223.3
Cream,Dairy,28.51,18,2025-03-02,513.18
Potato,Vegetables,7.17,14,2025-04-03,100.38
Granola Bar,Snacks,39.68,14,2024-09-04,555.52
Banana,Fruits,47.01,16,2024-07-03,752.16
Spinach,Vegetables,37.13,2,2025-03-26,74.26
Apple,Fruits,3.45,10,2025-01-13,34.5
Chips,Snacks,14.24,8,2024-07-15,113.92
Grapes,Fruits,23.55,1,2025-05-10,23.55
Apple,Fruits,43.86,2,2025-02-24,87.72
Coffee,Beverages,37.7,1,2025-03-03,37.7
Soda,Beverages,46.93,11,2025-04-13,516.23
Grapes,Fruits,49.87,19,2024-12-04,947.53
Potato,Vegetables,36.76,4,2024-10-09,147.04
Juice,Beverages,12.31,12,2024-10-16,147.72
Carrot,Vegetables,7.72,5,2025-06-04,38.6
Apple,Fruits,30.69,4,2024-08-16,122.76
Butter,Dairy,29.91,4,2025-03-18,119.64
Cookies,Snacks,26.01,9,2024-08-08,234.09
Nuts,Snacks,22.16,1,2024-09-21,22.16
Carrot,Vegetables,8.2,7,2024-12-25,57.4
Coffee,Beverages,31.68,16,2025-05-08,506.88
Grapes,Fruits,23.11,14,2024-11-24,323.54
Popcorn,Snacks,46.2,4,2025-04-01,184.8
Grapes,Fruits,2.91,4,2025-04-22,11.64
Yogurt,Dairy,37.45,1,2024-10-16,37.45
Soda,Beverages,38.93,5,2024-09-22,194.65
Juice,Beverages,32.18,12,2024-09-19,386.16
Popcorn,Snacks,23.15,2,2024-11-15,46.3
Nuts,Snacks,40.85,18,2024-11-16,735.3
Soda,Beverages,40.5,9,2025-04-24,364.5
Orange,Fruits,13.19,8,2025-03-26,105.52
Grapes,Fruits,2.74,16,2025-04-22,43.84
Popcorn,Snacks,18.93,13,2024-10-10,246.09
Onion,Vegetables,10.57,5,2024-08-15,52.85
Cheese,Dairy,28.3,12,2024-12-19,339.6
Apple,Fruits,29.01,10,2025-02-14,290.1
Onion,Vegetables,16.63,18,2024-09-13,299.34
Chips,Snacks,21.3,20,2025-05-22,426.0
Nuts,Snacks,21.16,18,2025-05-23,380.88
Butter,Dairy,49.86,11,2024-12-28,548.46
Mango,Fruits,46.06,11,2024-08-08,506.66
Cream,Dairy,8.95,12,2025-04-30,107.4
Spinach,Vegetables,9.7,1,2024-06-25,9.7
Grapes,Fruits,30.75,9,2025-04-02,276.75
Spinach,Vegetables,32.43,11,2025-01-24,356.73
Chips,Snacks,38.17,12,2024-08-31,458.04
Orange,Fruits,9.57,12,2025-01-23,114.84
Tomato,Vegetables,26.39,6,2024-12-23,158.34
Orange,Fruits,20.37,17,2024-09-30,346.29
Soda,Beverages,4.0,2,2024-12-28,8.0
Carrot,Vegetables,6.48,9,2024-12-08,58.32
Apple,Fruits,9.94,20,2025-04-16,198.8
Soda,Beverages,38.05,3,2024-10-01,114.15
Tea,Beverages,49.92,12,2024-08-31,599.04
Cream,Dairy,34.27,10,2024-06-25,342.7
Mango,Fruits,21.2,1,2025-03-09,21.2
Spinach,Vegetables,8.97,2,2024-07-31,17.94
Grapes,Fruits,7.2,12,2024-09-05,86.4
Orange,Fruits,1.17,1,2024-08-14,1.17
Soda,Beverages,10.54,14,2024-09-30,147.56
Popcorn,Snacks,24.1,3,2024-10-16,72.3
Spinach,Vegetables,31.18,14,2025-01-13,436.52
Coffee,Beverages,32.08,14,2025-03-05,449.12
Water,Beverages,27.39,19,2024-06-28,520.41
Cookies,Snacks,43.67,10,2024-09-03,436.7
Apple,Fruits,24.76,11,2025-01-27,272.36
Orange,Fruits,4.61,18,2025-01-29,82.98
Orange,Fruits,39.21,18,2024-11-01,705.78
Cookies,Snacks,26.81,5,2024-09-02,134.05
Banana,Fruits,34.97,1,2025-01-11,34.97
Cheese,Dairy,1.81,14,2025-03-07,25.34
Onion,Vegetables,28.85,20,2024-09-16,577.0
Grapes,Fruits,25.18,3,2025-01-29,75.54
Apple,Fruits,17.57,6,2025-04-29,105.42
Juice,Beverages,34.85,12,2025-03-18,418.2
Popcorn,Snacks,2.65,8,2024-12-05,21.2
Juice,Beverages,35.08,2,2024-10-18,70.16
Onion,Vegetables,7.42,19,2025-03-03,140.98
Tea,Beverages,26.81,2,2024-08-06,53.62
Spinach,Vegetables,5.56,4,2025-03-13,22.24
Soda,Beverages,10.34,14,2024-12-30,144.76
Cream,Dairy,28.04,11,2024-12-14,308.44
Onion,Vegetables,36.69,14,2024-07-09,513.66
Grapes,Fruits,28.41,12,2025-04-14,340.92
Potato,Vegetables,42.68,6,2024-10-22,256.08
Chips,Snacks,35.14,1,2024-09-20,35.14
Carrot,Vegetables,10.94,7,2025-03-11,76.58
Milk,Dairy,45.52,16,2024-11-10,728.32
Carrot,Vegetables,45.25,2,2024-08-12,90.5
Onion,Vegetables,22.95,6,2024-09-25,137.7
Water,Beverages,34.16,8,2025-02-03,273.28
Banana,Fruits,3.43,4,2025-05-07,13.72
Butter,Dairy,1.64,16,2025-02-17,26.24
Yogurt,Dairy,11.89,3,2024-11-24,35.67
Water,Beverages,32.63,13,2025-03-17,424.19
Granola Bar,Snacks,30.19,13,2024-08-11,392.47
Butter,Dairy,7.17,10,2024-08-15,71.7
Mango,Fruits,40.3,9,2024-09-28,362.7
Tea,Beverages,1.29,8,2024-08-03,10.32
Tea,Beverages,25.4,6,2024-11-22,152.4
Soda,Beverages,21.75,13,2024-09-20,282.75
Yogurt,Dairy,14.39,7,2025-04-11,100.73
Potato,Vegetables,18.64,16,2024-10-10,298.24
Carrot,Vegetables,1.26,19,2025-05-03,23.94
Carrot,Vegetables,27.19,2,2025-03-03,54.38
Carrot,Vegetables,35.85,15,2024-07-25,537.75
Potato,Vegetables,16.86,15,2024-10-24,252.9
Granola Bar,Snacks,23.98,8,2025-05-24,191.84
Soda,Beverages,6.87,13,2024-07-26,89.31
Nuts,Snacks,46.38,19,2024-07-18,881.22
Cookies,Snacks,31.15,13,2025-02-20,404.95
Yogurt,Dairy,35.14,11,2024-07-23,386.54
Apple,Fruits,4.4,3,2025-02-21,13.2
Tomato,Vegetables,8.92,4,2024-09-28,35.68
Orange,Fruits,25.61,10,2025-01-03,256.1
Tomato,Vegetables,3.92,14,2025-05-23,54.88
Cream,Dairy,17.01,20,2025-04-08,340.2
Water,Beverages,23.74,10,2025-01-16,237.4
Popcorn,Snacks,39.37,16,2024-11-16,629.92
Potato,Vegetables,23.71,13,2024-07-05,308.23
Cream,Dairy,3.02,1,2025-05-15,3.02
Popcorn,Snacks,47.32,19,2025-01-29,899.08
Butter,Dairy,1.47,1,2024-07-07,1.47
Granola Bar,Snacks,1.94,10,2024-07-05,19.4
Tomato,Vegetables,37.69,4,2024-11-25,150.76
Spinach,Vegetables,38.34,19,2024-09-13,728.46
Potato,Vegetables,10.88,5,2024-07-10,54.4
Soda,Beverages,12.51,14,2025-02-08,175.14
Popcorn,Snacks,18.66,14,2024-10-27,261.24
Spinach,Vegetables,47.87,15,2024-08-10,718.05
Apple,Fruits,28.75,9,2025-03-08,258.75
Coffee,Beverages,2.4,20,2024-07-21,48.0
Cheese,Dairy,32.22,11,2024-08-26,354.42
Cheese,Dairy,18.28,14,2024-10-25,255.92
Butter,Dairy,13.21,9,2024-07-24,118.89
Cream,Dairy,39.99,4,2024-07-26,159.96
Butter,Dairy,9.42,20,2024-10-12,188.4
Spinach,Vegetables,42.51,5,2024-10-13,212.55
Tea,Beverages,26.07,11,2024-09-06,286.77
Granola Bar,Snacks,1.13,10,2025-01-22,11.3
Banana,Fruits,38.76,11,2024-09-23,426.36
Cheese,Dairy,19.73,12,2025-03-26,236.76
Juice,Beverages,12.96,3,2024-09-17,38.88
Juice,Beverages,41.97,8,2025-01-30,335.76
Coffee,Beverages,38.39,12,2024-06-23,460.68
Nuts,Snacks,18.67,6,2024-09-02,112.02
Potato,Vegetables,14.52,10,2024-07-27,145.2
Cheese,Dairy,42.96,18,2025-01-25,773.28
Juice,Beverages,19.84,4,2025-03-10,79.36
Apple,Fruits,38.38,7,2025-06-18,268.66
Grapes,Fruits,30.87,5,2025-05-20,154.35
Carrot,Vegetables,4.84,12,2025-01-02,58.08
Grapes,Fruits,3.34,13,2024-10-16,43.42
Nuts,Snacks,39.12,2,2024-07-27,78.24
Soda,Beverages,39.09,19,2024-10-29,742.71
Milk,Dairy,15.02,1,2024-06-27,15.02
Yogurt,Dairy,20.43,7,2025-02-14,143.01
Onion,Vegetables,19.95,10,2025-06-17,199.5
Apple,Fruits,36.48,15,2024-09-07,547.2
Onion,Vegetables,32.94,6,2025-03-18,197.64
Onion,Vegetables,6.87,1,2025-02-22,6.87
Chips,Snacks,41.26,5,2024-10-09,206.3
Grapes,Fruits,26.95,16,2025-05-20,431.2
Yogurt,Dairy,42.85,2,2024-11-22,85.7
Carrot,Vegetables,19.2,8,2024-09-23,153.6
Granola Bar,Snacks,8.44,10,2024-08-26,84.4
Chips,Snacks,15.14,1,2025-01-31,15.14
Butter,Dairy,5.55,4,2025-04-09,22.2
Carrot,Vegetables,45.71,13,2024-12-15,594.23
Tea,Beverages,18.19,2,2024-11-21,36.38
Spinach,Vegetables,33.87,20,2025-05-26,677.4
Carrot,Vegetables,45.98,18,2024-12-05,827.64
Nuts,Snacks,49.21,14,2025-03-28,688.94
Spinach,Vegetables,5.92,12,2024-09-04,71.04
Soda,Beverages,5.19,8,2025-02-24,41.52
Onion,Vegetables,7.0,14,2025-06-06,98.0
Popcorn,Snacks,29.8,16,2025-04-18,476.8
Apple,Fruits,19.3,1,2025-05-28,19.3
Granola Bar,Snacks,35.07,11,2025-05-24,385.77
Popcorn,Snacks,24.11,11,2024-10-05,265.21
Potato,Vegetables,15.17,2,2025-03-12,30.34
Tomato,Vegetables,12.88,8,2024-10-11,103.04
Apple,Fruits,15.73,2,2024-11-12,31.46
Apple,Fruits,44.25,13,2025-03-01,575.25
Banana,Fruits,48.73,12,2024-11-09,584.76
Yogurt,Dairy,24.23,18,2024-12-10,436.14
