Date,UPI ID,Amount,Type,Purpose
2025-04-01,swiggy@upi,11462.25,Credit,Food Delivery
2025-05-24,paytm@upi,968.73,Credit,House Rent
2025-03-03,rentcollection@upi,8768.3,Credit,House Rent
2025-04-06,amazon@upi,1164.96,Debit,Reimbursement
2025-03-19,swiggy@upi,5835.05,Credit,Food Delivery
2025-02-06,amazon@upi,10687.43,Debit,Food Delivery
2025-06-06,swiggy@upi,14957.96,Debit,Shopping
2025-06-24,paytm@upi,8561.87,Debit,House Rent
2025-02-22,phonepe@upi,5140.23,Credit,Reimbursement
2025-05-19,paytm@upi,3928.57,Debit,House Rent
2025-04-11,swiggy@upi,2621.23,Debit,Reimbursement
2025-02-28,amazon@upi,3420.17,Credit,House Rent
2025-02-28,gpay@upi,8506.89,Credit,Shopping
2025-01-07,phonepe@upi,7450.97,Credit,Subscription
2025-01-31,gpay@upi,12617.92,Credit,Medical
2025-05-28,amazon@upi,2250.16,Credit,Reimbursement
2025-01-09,phonepe@upi,13270.64,Debit,Medical
2025-02-24,rentcollection@upi,6902.91,Debit,Subscription
2025-04-18,gpay@upi,9395.75,Credit,Food Delivery
2025-06-06,swiggy@upi,11479.39,Debit,Medical
2025-03-29,phonepe@upi,12819.3,Debit,Shopping
2025-02-10,paytm@upi,1205.09,Debit,Food Delivery
2025-02-23,amazon@upi,3181.45,Credit,Food Delivery
2025-02-18,paytm@upi,10202.7,Debit,Reimbursement
2025-02-19,amazon@upi,908.97,Credit,Reimbursement
2025-03-01,swiggy@upi,10785.09,Credit,House Rent
2025-04-19,paytm@upi,4945.12,Debit,House Rent
2025-02-02,paytm@upi,13997.55,Debit,Medical
2025-01-26,swiggy@upi,7915.22,Debit,Food Delivery
2025-06-09,paytm@upi,395.77,Debit,Subscription
2025-02-18,phonepe@upi,14573.98,Debit,Subscription
2025-06-16,phonepe@upi,7523.72,Credit,Shopping
2025-04-25,rentcollection@upi,7886.5,Debit,Food Delivery
2025-01-01,rentcollection@upi,6192.09,Debit,Shopping
2025-01-27,gpay@upi,4251.16,Debit,House Rent
2025-06-11,swiggy@upi,9100.4,Debit,Food Delivery
2025-03-04,amazon@upi,4230.82,Credit,Shopping
2025-03-24,swiggy@upi,6981.58,Credit,House Rent
2024-12-30,paytm@upi,6639.13,Credit,House Rent
2025-02-16,paytm@upi,1335.32,Debit,Medical
2025-04-01,phonepe@upi,13590.98,Credit,Medical
2025-02-14,paytm@upi,2628.92,Debit,Subscription
2025-03-26,swiggy@upi,8207.76,Credit,House Rent
2025-06-17,swiggy@upi,14172.36,Debit,Shopping
2025-04-21,amazon@upi,14312.61,Debit,Food Delivery
2025-04-05,paytm@upi,14496.7,Debit,Medical
2025-05-02,amazon@upi,10733.41,Credit,Shopping
2025-04-14,paytm@upi,6081.98,Debit,Subscription
2025-03-11,swiggy@upi,8218.86,Debit,Reimbursement
2025-03-25,swiggy@upi,4125.91,Credit,House Rent
2025-06-24,gpay@upi,6189.95,Debit,House Rent
2025-04-10,amazon@upi,2285.06,Debit,House Rent
2025-04-03,amazon@upi,4369.64,Credit,House Rent
2025-06-02,amazon@upi,5285.57,Credit,Shopping
2025-01-13,swiggy@upi,8626.24,Debit,Reimbursement
2025-01-28,rentcollection@upi,14318.58,Debit,Subscription
2025-06-03,rentcollection@upi,1093.81,Credit,Medical
2025-02-02,amazon@upi,6208.57,Debit,House Rent
2025-02-23,gpay@upi,11639.28,Debit,Subscription
2025-03-29,phonepe@upi,11016.77,Credit,House Rent
2025-04-15,phonepe@upi,13042.67,Debit,Reimbursement
2025-06-02,amazon@upi,11254.09,Debit,House Rent
2025-03-18,rentcollection@upi,5400.23,Credit,Medical
2025-02-15,swiggy@upi,2480.87,Credit,Shopping
2025-05-29,paytm@upi,6354.44,Debit,Reimbursement
2025-03-15,gpay@upi,14444.39,Credit,Shopping
2025-02-01,paytm@upi,14847.28,Debit,Food Delivery
2025-04-17,swiggy@upi,14413.33,Credit,House Rent
2025-04-09,amazon@upi,660.66,Credit,Medical
2025-03-18,gpay@upi,9272.22,Credit,House Rent
2025-04-15,phonepe@upi,13467.61,Debit,Shopping
2025-04-25,swiggy@upi,3956.16,Credit,Reimbursement
2025-02-13,swiggy@upi,4722.57,Debit,Medical
2025-01-28,rentcollection@upi,9665.79,Credit,Subscription
2025-02-15,gpay@upi,14236.08,Credit,Food Delivery
2024-12-29,paytm@upi,13956.95,Credit,Reimbursement
2024-12-31,swiggy@upi,11956.96,Credit,House Rent
2025-03-03,amazon@upi,2317.66,Debit,Food Delivery
2024-12-30,rentcollection@upi,8849.65,Credit,Food Delivery
2025-05-14,gpay@upi,11495.27,Debit,Subscription
2025-05-25,amazon@upi,13607.73,Debit,House Rent
2025-01-11,rentcollection@upi,4830.66,Credit,Medical
2025-01-11,rentcollection@upi,6282.64,Credit,House Rent
2025-02-28,amazon@upi,10790.69,Debit,House Rent
2025-05-07,phonepe@upi,11714.09,Credit,Food Delivery
2025-03-10,rentcollection@upi,4030.67,Credit,Reimbursement
2025-01-25,phonepe@upi,9444.66,Debit,Food Delivery
2025-04-15,paytm@upi,3901.82,Debit,Shopping
2025-04-16,swiggy@upi,5554.52,Credit,Medical
2025-03-06,rentcollection@upi,7005.58,Debit,Food Delivery
2025-06-02,rentcollection@upi,404.35,Debit,Medical
2025-01-22,phonepe@upi,12193.77,Credit,Food Delivery
2025-06-13,paytm@upi,6511.65,Credit,Subscription
2025-04-06,phonepe@upi,5359.51,Credit,Shopping
2025-05-04,paytm@upi,13612.87,Debit,Medical
2025-04-04,swiggy@upi,5064.42,Debit,Subscription
2025-02-22,rentcollection@upi,13524.84,Credit,Food Delivery
2025-03-26,gpay@upi,13886.24,Debit,Reimbursement
2024-12-25,paytm@upi,3969.94,Debit,House Rent
2025-04-19,phonepe@upi,12542.64,Debit,House Rent
2025-06-19,phonepe@upi,9769.84,Credit,House Rent
2025-01-22,rentcollection@upi,11351.77,Credit,House Rent
2025-06-24,gpay@upi,10594.04,Debit,Food Delivery
2025-04-22,rentcollection@upi,8524.71,Credit,Subscription
2025-01-18,rentcollection@upi,13649.76,Debit,Subscription
2025-01-08,amazon@upi,3041.65,Debit,Shopping
2025-03-01,amazon@upi,9323.04,Credit,Reimbursement
2025-01-16,paytm@upi,9145.49,Debit,Food Delivery
2025-02-28,swiggy@upi,10789.28,Debit,Reimbursement
2025-04-12,rentcollection@upi,11154.77,Credit,Reimbursement
2025-01-27,rentcollection@upi,2507.96,Credit,Reimbursement
2025-06-24,rentcollection@upi,11765.71,Debit,Shopping
2025-04-04,swiggy@upi,5446.88,Credit,Reimbursement
2025-01-27,paytm@upi,3261.01,Debit,Reimbursement
2025-05-05,paytm@upi,12662.86,Credit,Subscription
2025-06-15,paytm@upi,8898.51,Debit,Reimbursement
2025-01-26,swiggy@upi,3548.27,Debit,Subscription
2025-02-04,amazon@upi,13348.01,Credit,Subscription
2025-01-08,paytm@upi,9463.05,Debit,Reimbursement
2025-05-22,phonepe@upi,10785.27,Credit,Food Delivery
2025-05-07,paytm@upi,9009.79,Credit,Food Delivery
2025-03-05,paytm@upi,7017.56,Debit,Shopping
2025-05-06,rentcollection@upi,11443.66,Credit,Subscription
2025-06-19,swiggy@upi,8524.98,Credit,Medical
2025-01-01,amazon@upi,11576.86,Credit,Shopping
2025-02-12,paytm@upi,6838.38,Credit,House Rent
2025-03-18,phonepe@upi,6747.8,Credit,Food Delivery
2025-01-17,gpay@upi,128.34,Credit,Food Delivery
2025-04-03,swiggy@upi,14460.45,Debit,House Rent
2025-05-17,amazon@upi,5628.96,Credit,Medical
2025-05-18,amazon@upi,8849.77,Debit,Subscription
2025-02-28,gpay@upi,10586.69,Credit,Subscription
2025-04-30,gpay@upi,1147.58,Debit,Shopping
2025-03-04,amazon@upi,5661.67,Credit,Reimbursement
2025-06-24,rentcollection@upi,14312.52,Credit,House Rent
2025-06-08,rentcollection@upi,606.6,Credit,Medical
2025-05-28,amazon@upi,10966.12,Debit,Subscription
2025-06-13,rentcollection@upi,2974.1,Debit,Subscription
2025-03-15,swiggy@upi,8903.95,Credit,Medical
2025-05-25,rentcollection@upi,11217.18,Credit,Food Delivery
2025-02-15,phonepe@upi,7887.64,Credit,Food Delivery
2025-06-12,amazon@upi,12207.23,Debit,House Rent
2025-01-13,phonepe@upi,10552.1,Debit,Reimbursement
2025-04-09,gpay@upi,2476.3,Credit,Shopping
2025-05-07,rentcollection@upi,6705.46,Debit,Reimbursement
2025-01-10,amazon@upi,9997.7,Debit,Reimbursement
2025-03-25,swiggy@upi,10668.97,Credit,Reimbursement
2025-01-08,rentcollection@upi,9295.93,Credit,Food Delivery
2025-01-18,amazon@upi,12864.07,Debit,Reimbursement
2025-01-18,paytm@upi,10236.0,Debit,Subscription
2025-01-14,swiggy@upi,7298.82,Debit,Subscription
2025-06-10,phonepe@upi,7173.49,Debit,Reimbursement
2025-01-03,rentcollection@upi,8689.23,Debit,Subscription
2025-02-02,paytm@upi,11163.83,Debit,Medical
2025-04-04,gpay@upi,1810.76,Debit,Reimbursement
2025-02-20,swiggy@upi,5256.52,Credit,Subscription
2025-06-09,swiggy@upi,14226.97,Debit,Subscription
2025-01-12,gpay@upi,6724.97,Debit,Medical
2025-03-09,swiggy@upi,13001.18,Credit,House Rent
2025-04-09,phonepe@upi,9252.28,Debit,Reimbursement
2025-05-14,swiggy@upi,2430.59,Debit,Shopping
2025-04-06,rentcollection@upi,11628.86,Credit,Subscription
2025-06-04,phonepe@upi,14165.65,Credit,House Rent
2025-06-04,phonepe@upi,10736.22,Credit,Medical
2025-04-01,phonepe@upi,13939.11,Debit,Shopping
2025-01-09,amazon@upi,14386.9,Debit,Reimbursement
2025-02-10,gpay@upi,9533.39,Debit,Shopping
2025-06-16,amazon@upi,5713.87,Debit,Reimbursement
2025-06-19,paytm@upi,3219.13,Credit,Shopping
2025-02-09,phonepe@upi,2727.53,Debit,Medical
2025-04-05,phonepe@upi,1275.27,Debit,Reimbursement
2025-04-25,paytm@upi,444.11,Debit,Food Delivery
2025-05-02,rentcollection@upi,7138.47,Debit,Medical
2025-05-28,phonepe@upi,4546.07,Credit,Reimbursement
2025-03-27,gpay@upi,7016.4,Debit,Reimbursement
2025-04-25,phonepe@upi,14895.59,Credit,Subscription
2025-06-12,gpay@upi,9228.42,Credit,Medical
2025-02-25,amazon@upi,13287.17,Credit,Shopping
2024-12-28,phonepe@upi,5565.5,Debit,House Rent
2025-02-19,paytm@upi,9355.57,Debit,Shopping
2025-03-02,swiggy@upi,761.92,Credit,Subscription
2025-06-23,amazon@upi,7295.46,Credit,Subscription
2025-01-07,paytm@upi,5817.64,Credit,Subscription
2025-01-05,rentcollection@upi,8310.64,Credit,Reimbursement
2025-01-15,amazon@upi,1510.55,Debit,Food Delivery
2025-02-01,paytm@upi,7771.66,Debit,Medical
2025-06-22,amazon@upi,13168.12,Credit,Reimbursement
2025-03-01,rentcollection@upi,5459.48,Debit,Reimbursement
2024-12-29,paytm@upi,5373.27,Debit,Subscription
2025-05-08,gpay@upi,5663.19,Credit,Shopping
2025-05-30,swiggy@upi,8350.37,Credit,Food Delivery
2025-03-23,amazon@upi,14606.55,Credit,Reimbursement
2025-05-18,paytm@upi,9081.25,Debit,House Rent
2025-04-09,phonepe@upi,10288.68,Credit,Medical
2025-03-02,paytm@upi,13123.45,Debit,Food Delivery
2025-04-08,amazon@upi,5362.49,Credit,Shopping
2025-04-07,phonepe@upi,11774.35,Credit,Food Delivery
2025-02-22,paytm@upi,10698.92,Debit,House Rent
2025-05-10,paytm@upi,1229.31,Credit,Subscription
2025-02-04,phonepe@upi,2848.04,Debit,Subscription
2025-05-14,paytm@upi,4536.67,Credit,Shopping
2025-05-19,gpay@upi,2693.77,Credit,House Rent
2025-05-02,gpay@upi,6399.45,Credit,Medical
2025-01-19,paytm@upi,11224.05,Debit,House Rent
2025-03-21,swiggy@upi,10304.49,Credit,House Rent
2025-06-08,paytm@upi,10783.14,Debit,House Rent
2025-05-30,swiggy@upi,14590.14,Credit,House Rent
2025-02-05,phonepe@upi,5817.36,Credit,Reimbursement
2025-03-15,gpay@upi,1885.04,Debit,Shopping
2025-06-02,amazon@upi,4545.8,Credit,Reimbursement
2025-04-19,gpay@upi,10928.32,Debit,Medical
2025-05-24,rentcollection@upi,3671.82,Debit,Shopping
2025-06-16,phonepe@upi,11605.42,Debit,Food Delivery
2025-03-04,amazon@upi,1188.19,Debit,Shopping
2025-02-19,paytm@upi,7197.9,Credit,Medical
2025-02-01,gpay@upi,11755.89,Debit,House Rent
2025-05-16,amazon@upi,6505.29,Credit,Subscription
2025-06-06,phonepe@upi,10425.57,Debit,Subscription
2025-01-03,swiggy@upi,2728.61,Credit,Shopping
2025-02-03,phonepe@upi,13153.51,Debit,Medical
2025-01-30,paytm@upi,10134.76,Credit,Food Delivery
2025-01-08,amazon@upi,8910.45,Debit,Subscription
2025-05-24,phonepe@upi,14918.04,Debit,House Rent
2025-04-14,paytm@upi,3744.01,Debit,Subscription
2025-06-21,gpay@upi,5057.6,Credit,Subscription
2025-06-08,rentcollection@upi,673.19,Credit,Shopping
2025-03-27,gpay@upi,937.75,Debit,Medical
2025-06-05,swiggy@upi,5627.94,Debit,House Rent
2025-05-01,gpay@upi,14177.15,Debit,Subscription
2025-04-09,rentcollection@upi,12845.54,Credit,Subscription
2025-02-04,gpay@upi,8482.85,Debit,Shopping
2025-01-30,swiggy@upi,3042.11,Credit,Subscription
2025-02-14,rentcollection@upi,1366.79,Debit,Shopping
2025-04-07,swiggy@upi,7713.62,Credit,Shopping
2024-12-27,swiggy@upi,6185.72,Credit,Food Delivery
2025-03-17,amazon@upi,4750.7,Debit,Food Delivery
2025-04-11,swiggy@upi,8358.56,Debit,Shopping
2025-03-16,amazon@upi,8722.08,Debit,Reimbursement
2025-05-03,paytm@upi,2132.71,Debit,House Rent
2025-05-07,phonepe@upi,551.71,Debit,Medical
2025-05-26,gpay@upi,13482.81,Credit,Medical
2024-12-31,paytm@upi,13095.24,Debit,House Rent
2025-02-19,amazon@upi,12340.26,Credit,Reimbursement
2025-02-22,paytm@upi,319.96,Debit,House Rent
2025-01-02,amazon@upi,14121.0,Credit,Reimbursement
2025-03-04,gpay@upi,10040.6,Credit,Medical
2025-05-08,gpay@upi,6263.5,Credit,Shopping
2025-02-12,phonepe@upi,3756.09,Debit,House Rent
2025-01-22,phonepe@upi,8624.17,Credit,Reimbursement
2025-03-24,gpay@upi,3958.81,Debit,House Rent
2025-02-28,swiggy@upi,11369.0,Credit,Shopping
2025-03-12,paytm@upi,4003.01,Credit,Reimbursement
2025-05-15,gpay@upi,14484.89,Debit,Food Delivery
2025-05-25,swiggy@upi,2326.61,Credit,Subscription
2025-04-25,paytm@upi,2399.19,Credit,Shopping
2025-06-20,paytm@upi,12625.34,Debit,Food Delivery
2025-02-24,gpay@upi,13144.79,Credit,Food Delivery
2025-03-24,phonepe@upi,5545.18,Debit,Shopping
2024-12-26,amazon@upi,14358.21,Debit,House Rent
2025-06-18,gpay@upi,10394.88,Debit,Food Delivery
2025-05-11,paytm@upi,13758.7,Credit,Medical
2025-05-27,amazon@upi,9582.32,Debit,Medical
2025-02-17,paytm@upi,4470.82,Debit,Medical
2025-02-17,rentcollection@upi,10874.92,Debit,Subscription
2025-02-13,amazon@upi,13208.32,Debit,Food Delivery
2025-04-17,swiggy@upi,518.33,Debit,Shopping
2025-04-20,swiggy@upi,12496.93,Debit,Food Delivery
2025-03-07,amazon@upi,8293.71,Debit,Shopping
2025-04-05,swiggy@upi,6773.63,Credit,Medical
2025-06-19,rentcollection@upi,9173.34,Credit,Subscription
2025-01-06,swiggy@upi,6850.23,Credit,Medical
2025-02-14,rentcollection@upi,12732.1,Debit,Medical
2025-01-11,amazon@upi,12990.14,Debit,Medical
2025-02-06,phonepe@upi,11564.89,Credit,Food Delivery
2025-06-20,rentcollection@upi,1534.22,Credit,Reimbursement
2025-05-12,amazon@upi,14967.25,Credit,House Rent
2025-01-21,swiggy@upi,14471.81,Debit,House Rent
2025-01-11,swiggy@upi,3963.0,Debit,Reimbursement
2025-03-05,paytm@upi,12230.54,Credit,Subscription
2025-05-26,rentcollection@upi,10773.98,Credit,Reimbursement
2025-05-02,gpay@upi,14464.23,Credit,Shopping
2025-02-27,gpay@upi,8099.56,Credit,House Rent
2025-05-15,phonepe@upi,12654.16,Debit,Shopping
2025-01-30,paytm@upi,13443.18,Debit,Food Delivery
2025-02-05,rentcollection@upi,3897.97,Credit,Reimbursement
2025-04-13,rentcollection@upi,8823.01,Debit,Medical
2025-05-17,gpay@upi,9540.52,Credit,Subscription
2025-04-18,phonepe@upi,3245.88,Credit,Subscription
2025-02-07,gpay@upi,13479.63,Debit,Medical
2025-04-17,paytm@upi,1533.82,Credit,Food Delivery
2025-04-05,swiggy@upi,2786.59,Debit,Subscription
2025-01-23,swiggy@upi,9960.7,Credit,Food Delivery
2025-01-19,paytm@upi,12785.47,Credit,Food Delivery
2025-03-10,amazon@upi,10253.51,Credit,Subscription
2025-03-24,phonepe@upi,7871.9,Debit,Medical
2025-06-15,paytm@upi,14114.37,Credit,Shopping
2025-03-05,swiggy@upi,2731.1,Credit,House Rent
2025-05-07,amazon@upi,14454.07,Debit,Food Delivery
2025-01-18,swiggy@upi,4164.54,Debit,House Rent
2025-06-14,gpay@upi,4731.8,Debit,Food Delivery
2025-06-03,phonepe@upi,675.93,Debit,Subscription
2025-03-16,gpay@upi,11203.16,Debit,Shopping
2024-12-30,amazon@upi,2497.2,Credit,Subscription
2025-02-02,phonepe@upi,12990.05,Credit,Shopping
2025-01-20,amazon@upi,14270.78,Credit,Shopping
2025-06-14,swiggy@upi,13349.34,Credit,Subscription
2025-03-23,phonepe@upi,7698.13,Debit,Food Delivery
2025-06-22,rentcollection@upi,14743.51,Debit,House Rent
2025-02-15,gpay@upi,14410.13,Debit,Subscription
2025-05-08,amazon@upi,10347.65,Debit,Subscription
2025-05-20,rentcollection@upi,8624.28,Credit,Reimbursement
2025-06-25,paytm@upi,12852.82,Credit,Food Delivery
2025-03-19,phonepe@upi,871.74,Credit,Medical
2025-05-16,paytm@upi,12092.26,Credit,Food Delivery
2025-04-28,rentcollection@upi,1162.78,Credit,House Rent
2025-02-19,swiggy@upi,3108.43,Credit,Shopping
2025-02-12,swiggy@upi,5071.42,Debit,Medical
2025-03-07,amazon@upi,7219.63,Debit,House Rent
2025-05-24,gpay@upi,12715.14,Credit,Medical
2025-01-26,amazon@upi,1160.99,Debit,Food Delivery
2025-03-07,gpay@upi,1390.89,Credit,Medical
2025-02-16,rentcollection@upi,9992.68,Debit,Subscription
2025-01-07,amazon@upi,7379.79,Credit,Subscription
2025-06-03,gpay@upi,4329.18,Debit,Subscription
2024-12-29,paytm@upi,3937.71,Credit,House Rent
2024-12-31,rentcollection@upi,9959.33,Credit,Subscription
2025-02-05,paytm@upi,6775.63,Debit,House Rent
2025-05-10,gpay@upi,2545.53,Credit,Subscription
2025-03-18,phonepe@upi,9698.89,Credit,Medical
2025-04-01,phonepe@upi,14533.0,Credit,Medical
2025-02-11,swiggy@upi,1473.98,Credit,Shopping
2025-06-07,gpay@upi,10018.35,Credit,Subscription
2024-12-25,amazon@upi,9872.02,Debit,Shopping
2025-03-13,rentcollection@upi,5546.12,Credit,Food Delivery
2025-01-07,phonepe@upi,8333.09,Credit,Food Delivery
2025-05-23,amazon@upi,4430.99,Debit,House Rent
2025-04-17,amazon@upi,6470.1,Credit,Medical
2025-02-09,gpay@upi,4797.36,Credit,Shopping
2025-02-06,rentcollection@upi,653.47,Credit,Subscription
2025-03-20,phonepe@upi,1437.3,Debit,House Rent
2025-06-14,gpay@upi,3610.63,Credit,Reimbursement
2025-01-04,gpay@upi,6159.68,Debit,Medical
2025-03-04,amazon@upi,5490.67,Credit,Medical
2025-04-18,swiggy@upi,5124.42,Credit,Shopping
2025-06-12,paytm@upi,6894.9,Credit,Shopping
2024-12-28,swiggy@upi,2698.18,Credit,House Rent
2025-04-16,phonepe@upi,859.07,Credit,Food Delivery
2025-04-04,gpay@upi,4987.25,Debit,Food Delivery
2025-03-15,gpay@upi,5118.57,Debit,Reimbursement
2025-01-14,amazon@upi,3109.47,Debit,Food Delivery
2025-06-05,rentcollection@upi,2484.25,Credit,Shopping
2025-06-14,phonepe@upi,9142.59,Credit,Reimbursement
2025-06-23,swiggy@upi,10823.68,Debit,Food Delivery
2025-06-25,phonepe@upi,1543.67,Credit,Food Delivery
2025-02-27,rentcollection@upi,198.83,Credit,Reimbursement
2025-05-20,phonepe@upi,13341.01,Debit,Subscription
2025-02-11,rentcollection@upi,13371.71,Credit,Subscription
2025-06-06,paytm@upi,4934.31,Debit,Shopping
2025-01-22,phonepe@upi,3586.03,Credit,Food Delivery
2025-04-22,swiggy@upi,5158.2,Credit,Reimbursement
2025-04-08,phonepe@upi,3984.05,Debit,Reimbursement
2025-04-30,swiggy@upi,9785.3,Debit,Shopping
2025-03-05,paytm@upi,4226.02,Debit,Shopping
2025-06-14,paytm@upi,7321.87,Credit,Shopping
2025-03-01,swiggy@upi,9215.03,Credit,House Rent
2025-01-23,paytm@upi,783.62,Credit,Medical
2025-01-02,phonepe@upi,6443.67,Credit,Subscription
2025-01-09,phonepe@upi,10471.84,Debit,Medical
2025-04-30,amazon@upi,987.82,Debit,Food Delivery
2025-02-05,swiggy@upi,2720.79,Credit,Medical
2025-06-09,phonepe@upi,10581.82,Credit,Food Delivery
2025-06-08,gpay@upi,9766.92,Debit,Subscription
2025-06-09,swiggy@upi,7744.54,Credit,Food Delivery
2025-03-17,swiggy@upi,10083.29,Debit,Shopping
2025-01-27,phonepe@upi,9280.78,Credit,House Rent
2025-01-02,gpay@upi,6841.36,Credit,Subscription
2025-02-26,gpay@upi,5685.87,Credit,House Rent
2025-03-08,paytm@upi,7782.39,Debit,House Rent
2025-05-14,gpay@upi,9254.65,Debit,Shopping
2025-01-17,swiggy@upi,7488.17,Debit,Reimbursement
2025-05-17,amazon@upi,9326.68,Credit,Reimbursement
2025-01-05,paytm@upi,11923.86,Debit,Reimbursement
2025-01-06,phonepe@upi,11013.82,Debit,Medical
2025-05-14,paytm@upi,1190.45,Credit,Shopping
2025-01-27,swiggy@upi,14352.77,Credit,Shopping
2025-01-13,rentcollection@upi,5833.71,Credit,Subscription
2025-06-07,phonepe@upi,3464.54,Credit,Shopping
2025-01-17,amazon@upi,3957.99,Debit,Subscription
2025-01-08,swiggy@upi,2550.99,Debit,Reimbursement
2025-03-05,amazon@upi,12425.67,Debit,Medical
2025-02-24,gpay@upi,9011.33,Credit,House Rent
2025-06-24,paytm@upi,14700.49,Credit,Medical
2025-02-10,phonepe@upi,12562.06,Credit,House Rent
2025-01-14,paytm@upi,940.43,Credit,House Rent
2025-04-23,paytm@upi,7828.12,Debit,Reimbursement
2025-03-19,rentcollection@upi,12881.5,Debit,Food Delivery
2025-04-29,gpay@upi,8975.34,Credit,House Rent
2025-01-01,phonepe@upi,6099.16,Debit,Medical
2025-06-04,rentcollection@upi,10539.66,Credit,Shopping
2025-03-08,paytm@upi,3306.37,Debit,Medical
2025-01-17,rentcollection@upi,7739.38,Debit,Reimbursement
2025-01-07,swiggy@upi,3703.85,Credit,Shopping
2025-02-27,gpay@upi,5264.62,Credit,House Rent
2025-04-01,gpay@upi,9428.72,Debit,Shopping
2025-03-05,rentcollection@upi,11703.27,Debit,Food Delivery
2025-03-28,paytm@upi,13003.71,Credit,Reimbursement
2025-03-13,gpay@upi,1016.33,Credit,Food Delivery
2025-05-07,amazon@upi,11638.2,Credit,Medical
2025-01-05,paytm@upi,8830.97,Credit,Food Delivery
2025-04-01,rentcollection@upi,5591.93,Credit,House Rent
2025-02-11,swiggy@upi,7969.13,Credit,Shopping
2025-02-28,rentcollection@upi,5384.91,Credit,Shopping
2025-01-04,amazon@upi,8777.23,Debit,Reimbursement
2025-05-21,paytm@upi,6685.26,Debit,Subscription
2025-06-13,amazon@upi,4821.9,Debit,Reimbursement
2025-05-20,gpay@upi,13789.06,Credit,Reimbursement
2025-02-16,rentcollection@upi,12419.81,Credit,Subscription
2025-01-27,paytm@upi,4149.87,Credit,Subscription
2025-02-11,phonepe@upi,12922.93,Credit,Food Delivery
2025-02-06,gpay@upi,5257.74,Credit,Subscription
2025-03-11,phonepe@upi,8999.07,Debit,Shopping
2025-05-10,rentcollection@upi,4393.4,Credit,House Rent
2025-06-17,rentcollection@upi,5126.07,Debit,Reimbursement
2025-03-26,paytm@upi,655.38,Debit,Medical
2025-06-02,amazon@upi,1444.81,Debit,Shopping
2025-06-05,gpay@upi,10159.06,Debit,Food Delivery
2025-03-30,rentcollection@upi,8594.85,Credit,House Rent
2025-01-31,gpay@upi,3920.84,Debit,Subscription
2025-04-26,phonepe@upi,2889.59,Credit,Medical
2025-02-19,rentcollection@upi,12049.14,Credit,Medical
2024-12-28,amazon@upi,10774.49,Credit,Shopping
2025-01-20,paytm@upi,4655.69,Credit,Subscription
2025-02-03,amazon@upi,8939.46,Credit,Subscription
2024-12-27,paytm@upi,4379.74,Debit,Shopping
2025-03-07,swiggy@upi,11995.35,Debit,Medical
2025-05-27,rentcollection@upi,2154.81,Credit,Shopping
