Month,Income (INR),Expense (INR),Savings (INR)
Aug 2024,50307.46,39040.1,11267.36
May 2025,57210.26,55137.99,2072.27
Sep 2024,68784.8,49745.84,19038.96
Dec 2024,49073.94,31974.97,17098.97
Nov 2024,60913.53,48688.9,12224.63
Feb 2025,73169.84,36507.57,36662.27
Jun 2025,30869.94,26121.16,4748.78
Dec 2024,54048.95,25232.78,28816.17
Sep 2024,57239.1,32416.48,24822.62
Jun 2025,45126.35,26046.18,19080.17
Aug 2024,78618.34,45813.51,32804.83
Jan 2025,79583.92,49618.71,29965.21
Apr 2025,50219.15,48752.84,1466.31
Mar 2025,79204.45,52521.97,26682.48
Dec 2024,63261.71,58782.59,4479.12
Nov 2024,51244.3,31773.01,19471.29
Apr 2025,71925.3,53839.47,18085.83
Apr 2025,68083.16,52783.75,15299.41
May 2025,65860.22,26973.26,38886.96
Aug 2024,42610.49,33962.55,8647.94
Jan 2025,45734.43,43408.11,2326.32
Apr 2025,61937.5,40754.39,21183.11
Oct 2024,68016.71,31127.18,36889.53
Jan 2025,37255.35,26387.89,10867.46
May 2025,67551.52,52991.06,14560.46
Apr 2025,76909.65,52080.25,24829.4
Feb 2025,39524.88,29011.35,10513.53
Oct 2024,64980.58,48596.01,16384.57
Sep 2024,39726.13,31228.02,8498.11
Mar 2025,73373.85,32340.06,41033.79
Feb 2025,69905.23,63983.28,5921.95
Mar 2025,64445.71,43226.78,21218.93
Mar 2025,76950.88,49217.12,27733.76
Mar 2025,70676.57,68360.11,2316.46
Aug 2024,75309.21,60024.15,15285.06
May 2025,46106.65,32469.45,13637.2
Sep 2024,61587.66,57612.82,3974.84
Nov 2024,50667.98,37106.67,13561.31
Sep 2024,77654.78,49274.27,28380.51
Jun 2025,64450.63,63355.37,1095.26
Jan 2025,48634.71,33951.69,14683.02
Jul 2024,39079.24,32653.43,6425.81
Jun 2025,47489.05,40443.08,7045.97
Aug 2024,33222.01,29835.31,3386.7
Oct 2024,31116.07,26361.4,4754.67
Dec 2024,48923.7,37496.96,11426.74
Oct 2024,40857.48,39424.93,1432.55
Mar 2025,40287.91,36861.21,3426.7
Jan 2025,69897.27,26614.88,43282.39
Jun 2025,60499.0,40195.87,20303.13
Nov 2024,57906.95,33112.18,24794.77
Dec 2024,73609.65,63522.05,10087.6
Aug 2024,47542.88,25715.4,21827.48
Dec 2024,41483.54,27790.47,13693.07
Sep 2024,77489.86,74426.84,3063.02
Feb 2025,34168.75,32341.52,1827.23
Oct 2024,76267.96,29176.28,47091.68
Dec 2024,50544.42,40689.13,9855.29
Jun 2024,33813.4,26335.39,7478.01
May 2025,63995.02,43175.07,20819.95
Apr 2025,53994.43,42655.91,11338.52
Nov 2024,67877.64,45588.74,22288.9
Mar 2025,38507.44,31791.82,6715.62
Apr 2025,30618.18,25483.58,5134.6
Jun 2025,59777.23,33413.9,26363.33
Feb 2025,55051.33,41109.94,13941.39
Nov 2024,36564.49,26186.32,10378.17
Apr 2025,50838.38,33943.98,16894.4
Jan 2025,34005.26,32015.66,1989.6
Jun 2025,59190.75,26781.89,32408.86
Nov 2024,67680.65,51073.16,16607.49
Apr 2025,74317.67,51062.33,23255.34
Feb 2025,46142.78,31520.68,14622.1
Apr 2025,36887.44,31828.91,5058.53
Sep 2024,32227.04,28229.82,3997.22
Mar 2025,34878.31,28765.17,6113.14
Oct 2024,49854.07,30004.84,19849.23
Jun 2025,66088.84,56570.73,9518.11
Aug 2024,39778.23,26789.17,12989.06
Aug 2024,77829.08,32802.51,45026.57
Apr 2025,42091.89,38246.41,3845.48
Mar 2025,37337.05,34352.42,2984.63
Nov 2024,58347.4,40484.13,17863.27
Feb 2025,75482.77,67951.71,7531.06
Jun 2025,79665.43,49432.34,30233.09
Oct 2024,39222.49,36506.5,2715.99
Sep 2024,30933.96,27149.11,3784.85
Nov 2024,36152.86,27953.68,8199.18
Feb 2025,77065.92,69886.62,7179.3
Nov 2024,77151.18,68196.36,8954.82
Jul 2024,38168.5,29370.58,8797.92
Feb 2025,54005.89,41157.46,12848.43
Jun 2024,41183.89,31328.93,9854.96
Jan 2025,36267.69,34004.81,2262.88
Nov 2024,63024.93,47360.22,15664.71
Aug 2024,33166.81,25824.37,7342.44
Jun 2025,79646.28,28770.46,50875.82
Jul 2024,61107.55,27393.6,33713.95
Dec 2024,44145.95,41779.05,2366.9
Dec 2024,65242.17,39385.71,25856.46
Feb 2025,46348.87,38090.04,8258.83
Jul 2024,74323.06,52446.48,21876.58
Nov 2024,36905.92,33944.1,2961.82
Sep 2024,74673.69,62879.81,11793.88
Apr 2025,39030.02,26615.2,12414.82
Oct 2024,45269.72,36971.92,8297.8
Mar 2025,31922.11,27363.81,4558.3
Sep 2024,61802.45,29649.64,32152.81
May 2025,77948.38,51564.41,26383.97
Dec 2024,33095.38,29139.96,3955.42
Mar 2025,63958.06,31797.83,32160.23
Aug 2024,46005.58,31780.59,14224.99
Aug 2024,36327.68,33086.3,3241.38
Jan 2025,61334.56,50671.64,10662.92
Sep 2024,78183.9,61600.89,16583.01
Apr 2025,72434.73,43112.54,29322.19
Jan 2025,67949.31,27403.08,40546.23
Dec 2024,39936.58,26153.04,13783.54
Jan 2025,67670.37,49748.99,17921.38
Aug 2024,53471.11,46640.32,6830.79
Oct 2024,67412.5,55551.95,11860.55
Dec 2024,39029.05,34895.87,4133.18
Apr 2025,37954.47,26400.63,11553.84
Jun 2025,64369.43,54138.47,10230.96
Jun 2025,70958.64,68613.5,2345.14
Jan 2025,31621.65,26103.47,5518.18
Jan 2025,58151.75,50121.49,8030.26
Feb 2025,33842.95,31937.03,1905.92
Dec 2024,51797.81,49890.47,1907.34
Jan 2025,78739.57,30232.14,48507.43
Nov 2024,65906.48,51466.96,14439.52
Jul 2024,47781.26,39491.77,8289.49
Dec 2024,46146.3,36183.49,9962.81
Jan 2025,34402.92,31462.56,2940.36
Nov 2024,33960.04,31042.36,2917.68
Aug 2024,47098.35,39201.6,7896.75
Jul 2024,51098.17,34024.23,17073.94
Jul 2024,58151.83,53324.71,4827.12
Aug 2024,58006.93,33662.55,24344.38
Jul 2024,67539.16,66138.43,1400.73
Oct 2024,35863.5,32299.85,3563.65
Dec 2024,48268.64,41249.55,7019.09
Feb 2025,51148.2,28479.0,22669.2
Feb 2025,66472.63,64463.23,2009.4
Mar 2025,46722.68,26802.4,19920.28
Jan 2025,79065.3,60172.06,18893.24
Jul 2024,32807.11,25457.87,7349.24
Aug 2024,52040.03,26423.67,25616.36
Jan 2025,61774.61,60394.6,1380.01
Jul 2024,45827.24,41146.9,4680.34
Oct 2024,59811.48,56306.05,3505.43
May 2025,71075.08,35789.56,35285.52
Nov 2024,79591.88,63524.59,16067.29
Nov 2024,60682.53,54378.78,6303.75
Jan 2025,68638.6,61839.81,6798.79
Sep 2024,41358.07,36877.93,4480.14
Aug 2024,59078.56,43970.8,15107.76
Feb 2025,62852.92,47321.2,15531.72
Aug 2024,64996.57,62613.78,2382.79
Jan 2025,42202.52,39069.61,3132.91
Jul 2024,61808.97,53817.07,7991.9
Jan 2025,48701.72,38886.35,9815.37
May 2025,79436.51,64624.06,14812.45
Jul 2024,62025.67,34240.68,27784.99
Dec 2024,51173.57,39776.82,11396.75
Jul 2024,79975.92,26763.9,53212.02
Apr 2025,38999.27,25158.93,13840.34
May 2025,42439.03,34552.57,7886.46
Apr 2025,50983.62,49274.49,1709.13
Jun 2025,66990.63,27303.14,39687.49
Mar 2025,76410.3,54670.13,21740.17
Aug 2024,61798.86,28894.5,32904.36
Dec 2024,31547.59,27814.2,3733.39
Feb 2025,61516.1,36131.77,25384.33
Feb 2025,67831.19,54611.37,13219.82
Aug 2024,65714.34,41528.98,24185.36
Apr 2025,34013.16,26525.58,7487.58
Jun 2025,60847.61,44446.82,16400.79
Nov 2024,45450.56,32536.3,12914.26
May 2025,48345.27,47007.98,1337.29
Jun 2025,61224.89,26362.12,34862.77
Jun 2025,67383.6,29376.97,38006.63
Oct 2024,70213.86,27958.32,42255.54
Jun 2025,43221.72,32016.22,11205.5
Nov 2024,40644.97,37403.83,3241.14
Aug 2024,59415.64,49187.82,10227.82
Nov 2024,36049.52,28941.19,7108.33
Sep 2024,51515.43,40097.67,11417.76
Jul 2024,62870.18,48185.75,14684.43
Aug 2024,60105.3,31459.1,28646.2
Dec 2024,42010.09,36083.53,5926.56
Dec 2024,31146.0,26597.03,4548.97
Apr 2025,59561.85,56862.93,2698.92
Mar 2025,57093.34,29254.07,27839.27
May 2025,61470.23,28387.54,33082.69
Feb 2025,36229.99,28633.37,7596.62
Feb 2025,63191.46,54803.92,8387.54
Dec 2024,56736.75,36437.34,20299.41
Jul 2024,49877.96,34196.55,15681.41
Sep 2024,43233.87,26044.0,17189.87
Mar 2025,32380.74,25023.25,7357.49
Mar 2025,65140.3,49471.4,15668.9
Sep 2024,70499.54,63082.03,7417.51
Mar 2025,67876.14,40428.44,27447.7
Jun 2025,63285.66,55299.21,7986.45
Jun 2024,69900.44,42293.98,27606.46
Aug 2024,49208.33,32493.13,16715.2
Sep 2024,72174.51,35346.16,36828.35
Jan 2025,69692.53,51705.95,17986.58
Feb 2025,53184.95,47806.7,5378.25
Jan 2025,31101.08,26012.94,5088.14
Mar 2025,44250.03,37754.11,6495.92
Feb 2025,37836.37,35487.93,2348.44
Feb 2025,74171.68,56241.62,17930.06
Jul 2024,37215.79,27054.4,10161.39
Jun 2024,31206.54,29499.02,1707.52
Jul 2024,63382.14,51080.04,12302.1
Sep 2024,59115.19,48347.61,10767.58
Apr 2025,75032.55,59130.56,15901.99
Oct 2024,36988.03,25989.74,10998.29
Dec 2024,38358.16,28406.07,9952.09
May 2025,44778.67,26804.39,17974.28
Mar 2025,40588.61,39511.37,1077.24
Oct 2024,48615.64,43304.12,5311.52
Sep 2024,37980.5,30185.65,7794.85
Apr 2025,31858.0,29140.93,2717.07
Mar 2025,51083.82,48841.27,2242.55
Apr 2025,30952.29,29515.55,1436.74
Aug 2024,77687.81,66935.0,10752.81
Feb 2025,72562.42,30560.11,42002.31
Aug 2024,73216.99,34937.52,38279.47
May 2025,65025.3,58529.42,6495.88
Oct 2024,49639.92,37482.78,12157.14
Mar 2025,47210.78,33375.22,13835.56
May 2025,31309.61,30179.98,1129.63
Jan 2025,33405.8,28036.62,5369.18
Jun 2025,40875.23,27989.82,12885.41
Dec 2024,44782.72,29220.5,15562.22
Jan 2025,37871.97,27203.88,10668.09
Mar 2025,33027.52,26492.7,6534.82
Aug 2024,49712.45,44394.97,5317.48
Jul 2024,47112.99,28638.83,18474.16
May 2025,66056.32,40993.02,25063.3
Dec 2024,70393.12,41711.66,28681.46
Dec 2024,68877.19,39638.45,29238.74
Aug 2024,58314.31,39320.52,18993.79
Jun 2024,63743.37,44174.94,19568.43
Jan 2025,34231.28,32963.89,1267.39
Jan 2025,51914.2,43794.08,8120.12
Jul 2024,57552.56,38564.66,18987.9
May 2025,51333.42,34819.36,16514.06
Nov 2024,73659.27,60891.41,12767.86
May 2025,63093.97,51632.14,11461.83
Feb 2025,39615.83,30354.14,9261.69
Aug 2024,35837.29,29901.36,5935.93
Jun 2025,34894.72,27794.69,7100.03
Feb 2025,34070.07,27511.33,6558.74
Mar 2025,41775.1,31428.65,10346.45
Apr 2025,71498.99,51273.33,20225.66
Dec 2024,65941.5,49393.92,16547.58
Mar 2025,74914.05,44073.09,30840.96
Oct 2024,77610.67,57614.69,19995.98
Sep 2024,31846.04,25277.33,6568.71
Dec 2024,60994.31,33291.76,27702.55
Sep 2024,32887.17,29917.82,2969.35
Sep 2024,53482.89,35327.03,18155.86
Jul 2024,62917.8,44172.38,18745.42
Jun 2025,77855.07,42570.42,35284.65
Apr 2025,62344.96,49386.21,12958.75
Apr 2025,31860.55,30173.08,1687.47
Aug 2024,68108.03,27148.65,40959.38
Apr 2025,33963.23,32148.77,1814.46
Nov 2024,37081.23,35259.84,1821.39
Mar 2025,48992.64,43988.51,5004.13
Jan 2025,45347.67,41190.27,4157.4
Feb 2025,60112.57,25089.62,35022.95
May 2025,35633.52,29281.58,6351.94
Aug 2024,40943.48,27741.56,13201.92
Mar 2025,67005.95,46874.46,20131.49
May 2025,78151.36,59166.82,18984.54
Sep 2024,33761.98,30627.38,3134.6
May 2025,67810.47,63775.71,4034.76
Jun 2025,35616.48,29654.91,5961.57
Oct 2024,58748.3,40528.31,18219.99
May 2025,41299.21,37654.86,3644.35
Jan 2025,30856.1,25126.54,5729.56
Apr 2025,64765.84,29131.46,35634.38
May 2025,65541.96,53448.5,12093.46
Jan 2025,31544.58,28466.61,3077.97
May 2025,60604.04,39972.4,20631.64
Jul 2024,57838.21,49230.76,8607.45
Jun 2025,79100.0,50374.26,28725.74
Oct 2024,63689.45,57796.21,5893.24
Aug 2024,73288.95,63485.81,9803.14
Dec 2024,38532.33,30820.24,7712.09
Dec 2024,53902.86,28000.63,25902.23
Aug 2024,70499.98,65735.62,4764.36
Mar 2025,57423.83,47568.21,9855.62
Feb 2025,74167.16,65296.84,8870.32
Jul 2024,31083.08,26263.13,4819.95
Mar 2025,36580.25,26359.11,10221.14
Dec 2024,36144.49,34443.94,1700.55
Jan 2025,52478.82,42571.02,9907.8
Jun 2025,48600.71,26615.37,21985.34
May 2025,67586.29,38046.2,29540.09
Mar 2025,65004.93,49230.1,15774.83
Nov 2024,30356.17,27605.8,2750.37
Dec 2024,78790.42,36518.22,42272.2
Apr 2025,54055.26,28412.62,25642.64
Dec 2024,76924.9,41412.03,35512.87
Feb 2025,45034.65,37301.07,7733.58
Jan 2025,58697.06,56692.01,2005.05
Jan 2025,42613.43,41071.34,1542.09
Oct 2024,76180.34,51120.89,25059.45
Aug 2024,74098.91,37979.23,36119.68
Jul 2024,37950.42,25163.72,12786.7
Jun 2025,39018.18,29530.19,9487.99
Apr 2025,34138.36,25659.47,8478.89
Feb 2025,56190.36,32351.78,23838.58
Jan 2025,71837.17,34747.32,37089.85
Mar 2025,47782.42,26876.19,20906.23
Mar 2025,63877.34,42979.21,20898.13
Jul 2024,62945.36,48098.69,14846.67
Jul 2024,51219.17,26160.82,25058.35
Jul 2024,32747.11,26117.99,6629.12
May 2025,51747.6,50626.11,1121.49
Mar 2025,78701.67,76063.5,2638.17
Apr 2025,45544.91,40520.89,5024.02
Jul 2024,63265.02,47578.02,15687.0
Aug 2024,67361.28,26856.76,40504.52
Mar 2025,30307.08,27283.05,3024.03
Apr 2025,70982.92,62900.12,8082.8
Jan 2025,30499.68,25686.6,4813.08
Jan 2025,70147.48,64850.08,5297.4
Sep 2024,67289.62,45635.85,21653.77
Apr 2025,58861.87,33125.27,25736.6
Sep 2024,63318.39,46705.14,16613.25
May 2025,65952.03,47104.1,18847.93
Oct 2024,59466.7,30436.6,29030.1
Oct 2024,63447.98,35510.04,27937.94
Apr 2025,78719.35,68282.74,10436.61
Dec 2024,74151.87,64505.4,9646.47
Aug 2024,72706.98,69452.63,3254.35
Apr 2025,33605.31,29495.09,4110.22
Jan 2025,67931.41,34729.2,33202.21
Dec 2024,32446.49,30074.33,2372.16
Feb 2025,66822.15,46334.65,20487.5
Sep 2024,73677.64,36166.56,37511.08
Mar 2025,72583.56,38213.39,34370.17
Oct 2024,30505.04,28107.91,2397.13
Jun 2025,48576.23,41188.83,7387.4
Dec 2024,78057.76,44800.33,33257.43
Sep 2024,46514.07,32817.67,13696.4
Nov 2024,61053.8,54099.62,6954.18
Sep 2024,44506.23,35404.46,9101.77
Nov 2024,39680.38,35886.38,3794.0
Aug 2024,47883.23,25956.18,21927.05
Dec 2024,72112.45,54780.8,17331.65
Aug 2024,76640.75,30727.75,45913.0
Sep 2024,52719.93,48965.15,3754.78
Mar 2025,35286.8,27760.24,7526.56
Aug 2024,60160.51,31140.4,29020.11
Jul 2024,67193.42,51996.05,15197.37
Apr 2025,76441.15,62505.84,13935.31
May 2025,76144.85,68113.48,8031.37
Jan 2025,74744.34,29714.95,45029.39
Mar 2025,66256.8,43752.13,22504.67
Dec 2024,33311.14,26545.82,6765.32
Nov 2024,34984.96,28471.62,6513.34
Dec 2024,74941.5,39536.16,35405.34
Jan 2025,35410.06,29287.72,6122.34
Mar 2025,64520.57,29751.32,34769.25
Mar 2025,49100.24,27629.43,21470.81
Nov 2024,71957.67,51330.62,20627.05
Jul 2024,49326.98,46595.36,2731.62
Jul 2024,38901.08,25551.59,13349.49
Jan 2025,52731.95,39589.06,13142.89
Nov 2024,62613.18,28610.87,34002.31
Dec 2024,71119.02,37138.71,33980.31
Apr 2025,71161.09,47453.11,23707.98
Sep 2024,34522.8,33211.49,1311.31
Sep 2024,68911.95,54621.35,14290.6
Jul 2024,43683.04,36845.93,6837.11
Nov 2024,44185.0,27871.29,16313.71
Jun 2025,55301.77,44878.44,10423.33
Jun 2025,69981.88,31729.06,38252.82
Feb 2025,70220.61,68902.6,1318.01
Apr 2025,60764.37,51917.36,8847.01
Dec 2024,68727.74,63644.86,5082.88
Aug 2024,33546.17,29617.07,3929.1
Jun 2025,45244.61,34271.07,10973.54
Oct 2024,60692.37,44285.71,16406.66
Jun 2024,74285.38,53427.65,20857.73
Oct 2024,34606.07,25529.07,9077.0
Jun 2025,37684.22,25386.17,12298.05
Oct 2024,54634.77,34871.04,19763.73
Feb 2025,71437.61,58588.52,12849.09
Oct 2024,43076.31,40921.79,2154.52
Oct 2024,61563.55,54247.63,7315.92
Apr 2025,53746.1,34354.89,19391.21
Nov 2024,63445.31,51659.52,11785.79
Mar 2025,36129.85,30964.64,5165.21
Oct 2024,60808.38,58635.59,2172.79
Sep 2024,67314.22,55397.13,11917.09
May 2025,73377.29,70858.16,2519.13
Nov 2024,58949.6,27232.07,31717.53
Jun 2025,77352.79,44032.78,33320.01
Apr 2025,64140.25,28470.86,35669.39
Feb 2025,73878.27,60560.98,13317.29
Nov 2024,44551.3,38237.82,6313.48
Dec 2024,34766.68,30460.83,4305.85
Oct 2024,62024.79,40778.99,21245.8
Oct 2024,69750.58,48699.87,21050.71
Nov 2024,57171.43,28070.09,29101.34
May 2025,77244.75,35681.6,41563.15
Feb 2025,30320.04,26546.08,3773.96
Mar 2025,48862.71,34551.37,14311.34
Jun 2024,62301.0,34834.62,27466.38
Jun 2025,56193.06,42255.4,13937.66
Jun 2025,65723.78,62237.44,3486.34
Sep 2024,62561.56,60529.61,2031.95
May 2025,79415.02,39584.5,39830.52
Apr 2025,69760.78,61500.36,8260.42
Jun 2025,33405.69,25439.25,7966.44
Nov 2024,67784.81,49641.35,18143.46
Feb 2025,37899.17,25926.23,11972.94
Jul 2024,55655.92,42033.15,13622.77
Mar 2025,48028.38,33792.08,14236.3
May 2025,63208.95,36395.91,26813.04
Jul 2024,36521.06,27901.86,8619.2
Dec 2024,75333.21,42868.18,32465.03
Jun 2025,57838.94,41715.7,16123.24
Feb 2025,31292.45,25829.15,5463.3
Sep 2024,62538.77,34513.69,28025.08
Jun 2025,66571.86,40705.49,25866.37
Apr 2025,42761.79,34094.34,8667.45
Apr 2025,71475.97,50098.78,21377.19
Mar 2025,59380.0,50606.23,8773.77
Apr 2025,43963.28,31775.38,12187.9
Aug 2024,39122.6,37930.91,1191.69
May 2025,37058.02,29351.55,7706.47
Feb 2025,50536.87,33169.51,17367.36
Jan 2025,45361.53,26659.4,18702.13
Jan 2025,38262.6,29521.86,8740.74
Mar 2025,42329.81,27444.62,14885.19
Sep 2024,50510.58,26955.9,23554.68
Feb 2025,37509.18,27909.2,9599.98
Jun 2025,66468.94,41364.61,25104.33
Jan 2025,70128.03,52206.99,17921.04
Mar 2025,33746.24,25605.62,8140.62
Mar 2025,48054.68,27824.19,20230.49
May 2025,50595.58,32873.39,17722.19
Aug 2024,64984.83,33027.97,31956.86
Jan 2025,76132.38,33665.86,42466.52
Mar 2025,34222.93,25769.52,8453.41
May 2025,65536.44,43880.93,21655.51
Aug 2024,48748.65,37315.99,11432.66
Oct 2024,41845.8,35454.95,6390.85
Jul 2024,39238.69,34996.05,4242.64
Jan 2025,56982.26,34117.85,22864.41
Jul 2024,37539.36,29701.39,7837.97
Nov 2024,74516.38,66839.37,7677.01
Mar 2025,68445.06,57881.32,10563.74
Dec 2024,31351.68,30173.46,1178.22
Aug 2024,64572.85,40223.03,24349.82
Jan 2025,78689.26,31532.16,47157.1
Aug 2024,58697.02,35900.7,22796.32
Oct 2024,56600.67,46047.67,10553.0
May 2025,52186.69,42781.82,9404.87
Mar 2025,70679.17,65019.53,5659.64
Oct 2024,53847.05,37200.97,16646.08
Oct 2024,58536.96,32543.15,25993.81
Jul 2024,71294.45,25948.48,45345.97
Jul 2024,51201.38,35745.95,15455.43
Jul 2024,71569.36,47987.61,23581.75
Sep 2024,66925.77,33373.09,33552.68
Dec 2024,54162.55,33979.87,20182.68
Apr 2025,72601.98,42573.5,30028.48
Jan 2025,54749.24,27401.86,27347.38
Aug 2024,49945.11,26642.64,23302.47
Jun 2025,71394.01,49304.7,22089.31
Jan 2025,75917.65,27458.93,48458.72
Feb 2025,33370.7,31814.82,1555.88
Nov 2024,70560.87,28055.06,42505.81
Apr 2025,52514.88,41075.13,11439.75
Aug 2024,48162.72,28454.31,19708.41
Aug 2024,66860.53,49162.46,17698.07
Jul 2024,66386.55,39613.33,26773.22
Aug 2024,64304.0,62173.38,2130.62
May 2025,68868.42,58076.42,10792.0
Dec 2024,49375.28,30730.28,18645.0
May 2025,52427.13,38374.79,14052.34
Apr 2025,64447.3,46766.79,17680.51
Sep 2024,56962.62,45479.96,11482.66
Aug 2024,45004.49,25580.89,19423.6
Oct 2024,65167.66,58533.44,6634.22
Dec 2024,47575.91,42334.33,5241.58
Dec 2024,49639.01,46801.06,2837.95
May 2025,54533.0,27830.85,26702.15
Apr 2025,53195.15,34204.5,18990.65
Sep 2024,33520.28,28114.12,5406.16
Oct 2024,30593.35,26802.28,3791.07
May 2025,67142.07,35315.53,31826.54
Oct 2024,68861.18,57751.51,11109.67
Sep 2024,38597.02,26263.48,12333.54
Oct 2024,49638.87,47590.88,2047.99
Aug 2024,36610.74,31288.63,5322.11
Aug 2024,57607.06,34545.73,23061.33
Jan 2025,77959.84,76861.47,1098.37
Jul 2024,78749.35,45723.3,33026.05
Dec 2024,73217.45,26279.99,46937.46
Nov 2024,53775.34,37327.08,16448.26
Aug 2024,50742.3,39084.25,11658.05
Feb 2025,36840.2,34844.36,1995.84
Dec 2024,46358.53,31808.15,14550.38
Jul 2024,78012.99,56346.77,21666.22
Mar 2025,51834.97,39167.9,12667.07
Aug 2024,55602.52,39503.54,16098.98
Aug 2024,45589.05,27716.26,17872.79
Apr 2025,48668.4,26409.77,22258.63
Aug 2024,76587.21,62438.04,14149.17
May 2025,49588.09,39394.04,10194.05
Mar 2025,66834.13,48525.74,18308.39
Oct 2024,70094.94,33402.25,36692.69
